ProdCodeId	dmdid	Term.from.EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	Release
3087041000033118	327082002	Ciclosporin 25mg capsules	Ciclosporin 25mg capsules	Capsule	Oral	Ciclosporin	25.000mg	10010300	NA
3087141000033119	327083007	Ciclosporin 100mg capsules	Ciclosporin 100mg capsules	Capsule	Oral	Ciclosporin	100.000mg	10010300	NA
3087241000033114	327085000	Ciclosporin 50mg capsules	Ciclosporin 50mg capsules	Capsule	Oral	Ciclosporin	50.000mg	10010300	NA
3086941000033119	327090002	Ciclosporin 10mg capsules	Ciclosporin 10mg capsules	Capsule	Oral	Ciclosporin	10.000mg	10010300	NA
1403941000033113	327096008	Tacrolimus 1mg capsules	Tacrolimus 1mg capsules	Capsule	Oral	Tacrolimus	1.000mg	8020200	NA
1404041000033110	327097004	Tacrolimus 5mg capsules	Tacrolimus 5mg capsules	Capsule	Oral	Tacrolimus	5.000mg	8020200	NA
2099141000033117	327103006	Tacrolimus 500microgram capsules	Tacrolimus 500microgram capsules	Capsule	Oral	Tacrolimus	500.000microgram	8020200	NA
944841000033112	327104000	Mycophenolate mofetil 250mg capsules	Mycophenolate mofetil 250mg capsules	Capsule	Oral	Mycophenolate mofetil	250.000mg	8020100	NA
946841000033118	327106003	Mycophenolate mofetil 500mg tablets	Mycophenolate mofetil 500mg tablets	Tablet	Oral	Mycophenolate mofetil	500.000mg	8020100	NA
1779841000033117	327109005	Mycophenolate mofetil 500mg powder for solution for infusion vials	Mycophenolate mofetil 500mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Mycophenolate mofetil hydrochloride	500.000mg	8020100	NA
2188441000033111	327399009	Trastuzumab 150mg powder for solution for infusion vials	Trastuzumab 150mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Trastuzumab	150.000mg	8010500	NA
11665441000033115	32780911000001103	Gemcitabine 1g/25ml solution for infusion vials	Gemcitabine 1g/25ml solution for infusion vials	Solution for infusion	Intravenous	Gemcitabine hydrochloride	40.000mg/1.000ml	NA	NA
11665641000033118	32781011000001106	Gemcitabine 200mg/5ml solution for infusion vials	Gemcitabine 200mg/5ml solution for infusion vials	Solution for infusion	Intravenous	Gemcitabine hydrochloride	40.000mg/1.000ml	NA	NA
11665541000033119	32781111000001107	Gemcitabine 2g/50ml solution for infusion vials	Gemcitabine 2g/50ml solution for infusion vials	Solution for infusion	Intravenous	Gemcitabine hydrochloride	40.000mg/1.000ml	NA	NA
11693241000033115	32881711000001106	Humira 40mg/0.4ml solution for injection pre-filled pens (AbbVie Ltd)	Humira 40mg/0.4ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Adalimumab	100.000mg/1.000ml	NA	NA
11693141000033110	32882011000001101	Humira 40mg/0.4ml solution for injection pre-filled syringes (AbbVie Ltd)	Humira 40mg/0.4ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Adalimumab	100.000mg/1.000ml	NA	NA
11693041000033111	32888111000001102	Adalimumab 40mg/0.4ml solution for injection pre-filled disposable devices	Adalimumab 40mg/0.4ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Adalimumab	100.000mg/1.000ml	NA	NA
11692941000033118	32888211000001108	Adalimumab 40mg/0.4ml solution for injection pre-filled syringes	Adalimumab 40mg/0.4ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Adalimumab	100.000mg/1.000ml	NA	NA
1064341000033115	330026007	Penicillamine 125mg tablets	Penicillamine 125mg tablets	Tablet	Oral	Penicillamine	125.000mg	10010300	NA
1064441000033114	330027003	Penicillamine 250mg tablets	Penicillamine 250mg tablets	Tablet	Oral	Penicillamine	250.000mg	10010300	NA
95241000033111	330041007	Auranofin 3mg tablets	Auranofin 3mg tablets	Tablet	Oral	Auranofin	3.000mg	NA	NA
1898541000033119	330057007	Leflunomide 10mg tablets	Leflunomide 10mg tablets	Tablet	Oral	Leflunomide	10.000mg	10010300	NA
1898641000033118	330058002	Leflunomide 20mg tablets	Leflunomide 20mg tablets	Tablet	Oral	Leflunomide	20.000mg	10010300	NA
1898741000033110	330059005	Leflunomide 100mg tablets	Leflunomide 100mg tablets	Tablet	Oral	Leflunomide	100.000mg	10010300	NA
11749341000033114	33087411000001104	Flixabi 100mg powder for concentrate for solution for infusion vials (Biogen Idec Ltd)	Flixabi 100mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Infliximab	100.000mg	NA	NA
11757341000033115	33491511000001103	Gemcitabine 1.2g/120ml infusion bags	Gemcitabine 1.2g/120ml infusion bags	Solution for infusion	Intravenous	Gemcitabine hydrochloride	10.000mg/1.000ml	NA	NA
11757441000033114	33491611000001104	Gemcitabine 1.6g/160ml infusion bags	Gemcitabine 1.6g/160ml infusion bags	Solution for infusion	Intravenous	Gemcitabine hydrochloride	10.000mg/1.000ml	NA	NA
11757541000033110	33492011000001103	Gemcitabine 1.8g/180ml infusion bags	Gemcitabine 1.8g/180ml infusion bags	Solution for infusion	Intravenous	Gemcitabine hydrochloride	10.000mg/1.000ml	NA	NA
11757641000033111	33492511000001106	Gemcitabine 2g/200ml infusion bags	Gemcitabine 2g/200ml infusion bags	Solution for infusion	Intravenous	Gemcitabine hydrochloride	10.000mg/1.000ml	NA	NA
11757741000033119	33493311000001105	Gemcitabine 2.2g/220ml infusion bags	Gemcitabine 2.2g/220ml infusion bags	Solution for infusion	Intravenous	Gemcitabine hydrochloride	10.000mg/1.000ml	NA	NA
11781041000033119	33511811000001109	Cimzia 200mg/1ml solution for injection pre-filled pens (UCB Pharma Ltd)	Cimzia 200mg/1ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Certolizumab pegol	200.000mg/1.000ml	NA	NA
11780941000033112	33523711000001105	Certolizumab pegol 200mg/1ml solution for injection pre-filled disposable devices	Certolizumab pegol 200mg/1ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Certolizumab pegol	200.000mg/1.000ml	NA	NA
11781841000033114	33561411000001108	Kisplyx 4mg capsules (Eisai Ltd)	Kisplyx 4mg capsules	Capsule	Oral	Lenvatinib mesilate	4.000mg	8010500	NA
11781741000033116	33561611000001106	Kisplyx 10mg capsules (Eisai Ltd)	Kisplyx 10mg capsules	Capsule	Oral	Lenvatinib mesilate	10.000mg	8010500	NA
11786241000033117	33596211000001104	Penicillamine 250mg/5ml oral suspension	Penicillamine 250mg/5ml oral suspension	Oral suspension	Oral	Penicillamine	50.000mg/1.000ml	NA	NA
11800141000033114	33622811000001100	Cabometyx 20mg tablets (Ipsen Ltd)	Cabometyx 20mg tablets	Tablet	Oral	Cabozantinib s-malate	20.000mg	8010500	NA
11800241000033119	33623111000001101	Cabometyx 40mg tablets (Ipsen Ltd)	Cabometyx 40mg tablets	Tablet	Oral	Cabozantinib s-malate	40.000mg	8010500	NA
11799941000033116	33630911000001109	Cabozantinib 20mg tablets	Cabozantinib 20mg tablets	Tablet	Oral	Cabozantinib s-malate	20.000mg	8010500	NA
11800041000033110	33631011000001101	Cabozantinib 40mg tablets	Cabozantinib 40mg tablets	Tablet	Oral	Cabozantinib s-malate	40.000mg	8010500	NA
11807741000033112	33632811000001103	Cabometyx 60mg tablets (Ipsen Ltd)	Cabometyx 60mg tablets	Tablet	Oral	Cabozantinib s-malate	60.000mg	8010500	NA
11807641000033115	33657311000001105	Cabozantinib 60mg tablets	Cabozantinib 60mg tablets	Tablet	Oral	Cabozantinib s-malate	60.000mg	8010500	NA
11898641000033117	33749511000001100	Stelara 130mg/26ml concentrate for solution for infusion vials (Janssen-Cilag Ltd)	Stelara 130mg/26ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Ustekinumab	5.000mg/1.000ml	NA	NA
11898541000033118	33749811000001102	Ustekinumab 130mg/26ml solution for infusion vials	Ustekinumab 130mg/26ml solution for infusion vials	Solution for infusion	Intravenous	Ustekinumab	5.000mg/1.000ml	NA	NA
11904341000033113	33756811000001106	Zinbryta 150mg/1ml solution for injection pre-filled pens (Biogen Idec Ltd)	Zinbryta 150mg/1ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Daclizumab	150.000mg/1.000ml	8020400	NA
11903641000033119	33760311000001105	Daclizumab 150mg/1ml solution for injection pre-filled disposable devices	Daclizumab 150mg/1ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Daclizumab	150.000mg/1.000ml	8020400	NA
12185941000033112	34103311000001106	Onivyde pegylated liposomal 43mg/10ml concentrate for solution for infusion vials (Servier Laboratories Ltd)	Onivyde pegylated liposomal 43mg/10ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Irinotecan sucrosofate salt pegylated liposomal	4.300mg/1.000ml	8010500	NA
12596241000033116	34155811000001108	Irinotecan pegylated liposomal 43mg/10ml solution for infusion vials	Irinotecan pegylated liposomal 43mg/10ml solution for infusion vials	Solution for infusion	Intravenous	Irinotecan sucrosofate salt pegylated liposomal	4.300mg/1.000ml	8010500	NA
12191441000033117	34161711000001105	Nordimet 7.5mg/0.3ml solution for injection pre-filled pens (Nordic Pharma Ltd)	Nordimet 7.5mg/0.3ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190741000033119	34162611000001107	Nordimet 10mg/0.4ml solution for injection pre-filled pens (Nordic Pharma Ltd)	Nordimet 10mg/0.4ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190841000033112	34162911000001101	Nordimet 12.5mg/0.5ml solution for injection pre-filled pens (Nordic Pharma Ltd)	Nordimet 12.5mg/0.5ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190941000033116	34163211000001104	Nordimet 15mg/0.6ml solution for injection pre-filled pens (Nordic Pharma Ltd)	Nordimet 15mg/0.6ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12191041000033114	34163511000001101	Nordimet 17.5mg/0.7ml solution for injection pre-filled pens (Nordic Pharma Ltd)	Nordimet 17.5mg/0.7ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12191141000033113	34163811000001103	Nordimet 20mg/0.8ml solution for injection pre-filled pens (Nordic Pharma Ltd)	Nordimet 20mg/0.8ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12191241000033118	34164111000001107	Nordimet 22.5mg/0.9ml solution for injection pre-filled pens (Nordic Pharma Ltd)	Nordimet 22.5mg/0.9ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12191341000033111	34164411000001102	Nordimet 25mg/1ml solution for injection pre-filled pens (Nordic Pharma Ltd)	Nordimet 25mg/1ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12189241000033118	34164811000001100	Votubia 2mg dispersible tablets (Novartis Pharmaceuticals UK Ltd)	Votubia 2mg dispersible tablets	Dispersible tablet	Oral	Everolimus	2.000mg	8010500	NA
12189441000033117	34165111000001106	Votubia 3mg dispersible tablets (Novartis Pharmaceuticals UK Ltd)	Votubia 3mg dispersible tablets	Dispersible tablet	Oral	Everolimus	3.000mg	8010500	NA
12189541000033116	34165411000001101	Votubia 5mg dispersible tablets (Novartis Pharmaceuticals UK Ltd)	Votubia 5mg dispersible tablets	Dispersible tablet	Oral	Everolimus	5.000mg	8010500	NA
12203741000033111	34165611000001103	Truxima 500mg/50ml concentrate for solution for infusion vials (Napp Pharmaceuticals Ltd)	Truxima 500mg/50ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Rituximab	10.000mg/1.000ml	NA	NA
12188741000033115	34167311000001100	Everolimus 2mg dispersible tablets sugar free	Everolimus 2mg dispersible tablets sugar free	Dispersible tablet	Oral	Everolimus	2.000mg	8010500	NA
12188941000033117	34167411000001107	Everolimus 3mg dispersible tablets sugar free	Everolimus 3mg dispersible tablets sugar free	Dispersible tablet	Oral	Everolimus	3.000mg	8010500	NA
12189141000033113	34167511000001106	Everolimus 5mg dispersible tablets sugar free	Everolimus 5mg dispersible tablets sugar free	Dispersible tablet	Oral	Everolimus	5.000mg	8010500	NA
12189841000033119	34167711000001101	Methotrexate 10mg/0.4ml solution for injection pre-filled disposable devices	Methotrexate 10mg/0.4ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12189941000033110	34167811000001109	Methotrexate 12.5mg/0.5ml solution for injection pre-filled disposable devices	Methotrexate 12.5mg/0.5ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190141000033118	34167911000001104	Methotrexate 15mg/0.6ml solution for injection pre-filled disposable devices	Methotrexate 15mg/0.6ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190241000033113	34168011000001102	Methotrexate 17.5mg/0.7ml solution for injection pre-filled disposable devices	Methotrexate 17.5mg/0.7ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190341000033115	34168111000001101	Methotrexate 20mg/0.8ml solution for injection pre-filled disposable devices	Methotrexate 20mg/0.8ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190441000033114	34168211000001107	Methotrexate 22.5mg/0.9ml solution for injection pre-filled disposable devices	Methotrexate 22.5mg/0.9ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190541000033110	34168311000001104	Methotrexate 25mg/1ml solution for injection pre-filled disposable devices	Methotrexate 25mg/1ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12190641000033111	34168411000001106	Methotrexate 7.5mg/0.3ml solution for injection pre-filled disposable devices	Methotrexate 7.5mg/0.3ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Methotrexate	25.000mg/1.000ml	NA	NA
12195841000033117	34199111000001105	Cytarabine 4g/40ml solution for injection vials	Cytarabine 4g/40ml solution for injection vials	Solution for injection	Intravenous/ Subcutaneous	Cytarabine	100.000mg/1.000ml	NA	NA
12195941000033113	34199211000001104	Cytarabine 5g/50ml solution for infusion vials	Cytarabine 5g/50ml solution for infusion vials	Solution for infusion	Subcutaneous/ Intravenous	Cytarabine	100.000mg/1.000ml	NA	NA
12208141000033115	34349311000001108	Keytruda 100mg/4ml concentrate for solution for infusion vials (Merck Sharp & Dohme Ltd)	Keytruda 100mg/4ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Pembrolizumab	25.000mg/1.000ml	NA	NA
12207941000033117	34378411000001105	Pembrolizumab 100mg/4ml solution for infusion vials	Pembrolizumab 100mg/4ml solution for infusion vials	Solution for infusion	Intravenous	Pembrolizumab	25.000mg/1.000ml	NA	NA
12315641000033110	34530511000001106	Carfilzomib 10mg powder for solution for infusion vials	Carfilzomib 10mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Carfilzomib	10.000mg	NA	NA
12316341000033110	34530811000001109	Kyprolis 10mg powder for solution for infusion vials (Amgen Ltd)	Kyprolis 10mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Carfilzomib	10.000mg	NA	NA
12316141000033112	34531211000001102	Carfilzomib 30mg powder for solution for infusion vials	Carfilzomib 30mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Carfilzomib	30.000mg	NA	NA
12316841000033118	34531411000001103	Kyprolis 30mg powder for solution for infusion vials (Amgen Ltd)	Kyprolis 30mg powder for solution for infusion vials	Powder for solution for infusion	Intravenous	Carfilzomib	30.000mg	NA	NA
12332441000033113	34576411000001106	Nibix 100mg capsules (Rivopharm (UK) Ltd)	Nibix 100mg capsules	Capsule	Oral	Imatinib mesilate	100.000mg	NA	NA
12332541000033114	34576611000001109	Nibix 400mg capsules (Rivopharm (UK) Ltd)	Nibix 400mg capsules	Capsule	Oral	Imatinib mesilate	400.000mg	NA	NA
12346841000033114	34609111000001108	Benepali 25mg/0.5ml solution for injection pre-filled syringes (Biogen Idec Ltd)	Benepali 25mg/0.5ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Etanercept	50.000mg/1.000ml	10010300	NA
12377241000033112	34613711000001108	Truxima 100mg/10ml concentrate for solution for infusion vials (Napp Pharmaceuticals Ltd)	Truxima 100mg/10ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Rituximab	10.000mg/1.000ml	NA	NA
12352541000033110	34623211000001105	Esbriet 267mg tablets (Roche Products Ltd)	Esbriet 267mg tablets	Tablet	Oral	Pirfenidone	267.000mg	NA	NA
12352641000033111	34623711000001103	Esbriet 801mg tablets (Roche Products Ltd)	Esbriet 801mg tablets	Tablet	Oral	Pirfenidone	801.000mg	NA	NA
12352341000033115	34625511000001107	Pirfenidone 267mg tablets	Pirfenidone 267mg tablets	Tablet	Oral	Pirfenidone	267.000mg	NA	NA
12352441000033114	34625611000001106	Pirfenidone 801mg tablets	Pirfenidone 801mg tablets	Tablet	Oral	Pirfenidone	801.000mg	NA	NA
13117141000033110	34632811000001101	Mitomycin 20mg powder and solvent for intravesical solution vials	Mitomycin 20mg powder and solvent for intravesical solution vials	Powder and solvent for intravesical solution	Intravesical	Mitomycin	20.000mg	NA	NA
12355441000033116	34633711000001101	Erelzi 25mg/0.5ml solution for injection pre-filled syringes (Sandoz Ltd)	Erelzi 25mg/0.5ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Etanercept	50.000mg/1.000ml	NA	NA
12355541000033115	34633911000001104	Erelzi 50mg/1ml solution for injection pre-filled syringes (Sandoz Ltd)	Erelzi 50mg/1ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Etanercept	50.000mg/1.000ml	NA	NA
12355641000033119	34634111000001100	Erelzi 50mg/1ml solution for injection pre-filled pens (Sandoz Ltd)	Erelzi 50mg/1ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Etanercept	50.000mg/1.000ml	NA	NA
12355041000033113	34634311000001103	Rixathon 100mg/10ml concentrate for solution for infusion vials (Sandoz Ltd)	Rixathon 100mg/10ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Rituximab	10.000mg/1.000ml	NA	NA
12355141000033112	34634611000001108	Rixathon 500mg/50ml concentrate for solution for infusion vials (Sandoz Ltd)	Rixathon 500mg/50ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Rituximab	10.000mg/1.000ml	NA	NA
9703841000033116	34717811000001104	Zydelig 100mg tablets (Gilead Sciences Ireland UC)	Zydelig 100mg tablets	Tablet	Oral	Idelalisib	100.000mg	8010500	NA
9703941000033112	34718311000001109	Zydelig 150mg tablets (Gilead Sciences Ireland UC)	Zydelig 150mg tablets	Tablet	Oral	Idelalisib	150.000mg	8010500	NA
12397741000033114	34776411000001105	Methofill 7.5mg/0.15ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 7.5mg/0.15ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12396841000033119	34776911000001102	Methofill 10mg/0.2ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 10mg/0.2ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12397041000033111	34777111000001102	Methofill 15mg/0.3ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 15mg/0.3ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12396941000033110	34777311000001100	Methofill 12.5mg/0.25ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 12.5mg/0.25ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12397141000033110	34777611000001105	Methofill 17.5mg/0.35ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 17.5mg/0.35ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12397241000033115	34777811000001109	Methofill 20mg/0.4ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 20mg/0.4ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12397341000033113	34778011000001102	Methofill 22.5mg/0.45ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 22.5mg/0.45ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12397441000033119	34778211000001107	Methofill 25mg/0.5ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 25mg/0.5ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12397541000033118	34778411000001106	Methofill 27.5mg/0.55ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 27.5mg/0.55ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
12397641000033117	34778611000001109	Methofill 30mg/0.6ml solution for injection pre-filled injector (Accord Healthcare Ltd)	Methofill 30mg/0.6ml solution for injection pre-filled injector	Solution for injection	Subcutaneous	Methotrexate	50.000mg/1.000ml	NA	NA
1221841000033110	347811000001104	Sandimmun 25mg capsules (Novartis Pharmaceuticals UK Ltd)	Sandimmun 25mg capsules	Capsule	Oral	Ciclosporin	25.000mg	10010300/ 13050300	NA
12398141000033114	34791011000001104	Mavenclad 10mg tablets (Merck Serono Ltd)	Mavenclad 10mg tablets	Tablet	Oral	Cladribine	10.000mg	NA	NA
12405741000033114	34794011000001101	Iclusig 30mg tablets (Incyte Biosciences UK Ltd)	Iclusig 30mg tablets	Tablet	Oral	Ponatinib hydrochloride	30.000mg	NA	NA
12398041000033110	34796711000001108	Cladribine 10mg tablets	Cladribine 10mg tablets	Tablet	Oral	Cladribine	10.000mg	NA	NA
12405241000033115	34809211000001105	Ceptava 180mg gastro-resistant tablets (Sandoz Ltd)	Ceptava 180mg gastro-resistant tablets	Gastro-resistant tablet	Oral	Mycophenolate sodium	180.000mg	NA	NA
12405341000033113	34809411000001109	Ceptava 360mg gastro-resistant tablets (Sandoz Ltd)	Ceptava 360mg gastro-resistant tablets	Gastro-resistant tablet	Oral	Mycophenolate sodium	360.000mg	NA	NA
12405641000033117	34819011000001103	Ponatinib 30mg tablets	Ponatinib 30mg tablets	Tablet	Oral	Ponatinib hydrochloride	30.000mg	NA	NA
12410141000033115	34834011000001106	Enbrel 25mg/0.5ml solution for injection pre-filled MyClic pens (Pfizer Ltd)	Enbrel 25mg/0.5ml solution for injection pre-filled MyClic pens	Solution for injection	Subcutaneous	Etanercept	50.000mg/1.000ml	NA	NA
12410041000033119	34840511000001108	Etanercept 25mg/0.5ml solution for injection pre-filled disposable devices	Etanercept 25mg/0.5ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Etanercept	50.000mg/1.000ml	NA	NA
12422441000033115	34871011000001105	Jylamvo 2mg/ml oral solution (Intrapharm Laboratories Ltd)	Jylamvo 2mg/ml oral solution	Oral solution	Oral	Methotrexate sodium	2.000mg/1.000ml	NA	NA
10267041000033114	34871211000001100	Cosentyx 150mg/1ml solution for injection pre-filled syringes (Novartis Pharmaceuticals UK Ltd)	Cosentyx 150mg/1ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Secukinumab	150.000mg/1.000ml	10010300	NA
964241000033115	3490411000001109	Neoral 100mg/ml oral solution (Novartis Pharmaceuticals UK Ltd)	Neoral 100mg/ml oral solution	Oral solution	Oral	Ciclosporin	100.000mg/1.000ml	10010300/ 13050300	NA
1247941000033110	3490711000001103	Sandimmun 100mg/ml oral solution (Novartis Pharmaceuticals UK Ltd)	Sandimmun 100mg/ml oral solution	Oral solution	Oral	Ciclosporin	100.000mg/1.000ml	10010300/ 13050300	NA
12466941000033117	35035511000001109	Ilaris 150mg/1ml solution for injection vials (Novartis Pharmaceuticals UK Ltd)	Ilaris 150mg/1ml solution for injection vials	Solution for injection	Subcutaneous	Canakinumab	150.000mg/1.000ml	NA	NA
12467841000033111	35057111000001105	5-Aminolevulinic acid 8mg medicated plasters	5-Aminolevulinic acid 8mg medicated plasters	Medicated plaster	Cutaneous	Aminolevulinic acid hydrochloride	8.000mg	NA	NA
12467941000033115	35057211000001104	Alacare 8mg medicated plasters (medac UK)	Alacare 8mg medicated plasters	Medicated plaster	Cutaneous	Aminolevulinic acid hydrochloride	8.000mg	NA	NA
12466841000033113	35086111000001103	Canakinumab 150mg/1ml solution for injection vials	Canakinumab 150mg/1ml solution for injection vials	Solution for injection	Subcutaneous	Canakinumab	150.000mg/1.000ml	NA	NA
12879441000033118	35201011000001102	Ontruzant 150mg powder for concentrate for solution for infusion vials (Merck Sharp & Dohme Ltd)	Ontruzant 150mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Trastuzumab	150.000mg	NA	NA
12512541000033117	35315311000001108	Humira 20mg/0.2ml solution for injection pre-filled syringes (AbbVie Ltd)	Humira 20mg/0.2ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Adalimumab	100.000mg/1.000ml	NA	NA
12512241000033119	35318811000001108	Adalimumab 20mg/0.2ml solution for injection pre-filled syringes	Adalimumab 20mg/0.2ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Adalimumab	100.000mg/1.000ml	NA	NA
12604441000033116	35326711000001108	Herzuma 150mg powder for concentrate for solution for infusion vials (Napp Pharmaceuticals Ltd)	Herzuma 150mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Trastuzumab	150.000mg	NA	NA
12604341000033110	35410311000001106	RoActemra 162mg/0.9ml solution for injection pre-filled pens (Roche Products Ltd)	RoActemra 162mg/0.9ml solution for injection pre-filled pens	Solution for injection	Subcutaneous	Tocilizumab	180.000mg/1.000ml	NA	NA
12604241000033117	35431611000001103	Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices	Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices	Solution for injection	Subcutaneous	Tocilizumab	180.000mg/1.000ml	NA	NA
12584341000033115	35498711000001106	Lynparza 100mg tablets (AstraZeneca UK Ltd)	Lynparza 100mg tablets	Tablet	Oral	Olaparib	100.000mg	NA	NA
12584241000033113	35499011000001104	Lynparza 150mg tablets (AstraZeneca UK Ltd)	Lynparza 150mg tablets	Tablet	Oral	Olaparib	150.000mg	NA	NA
12584041000033117	35514811000001103	Olaparib 100mg tablets	Olaparib 100mg tablets	Tablet	Oral	Olaparib	100.000mg	NA	NA
12584141000033118	35514911000001108	Olaparib 150mg tablets	Olaparib 150mg tablets	Tablet	Oral	Olaparib	150.000mg	NA	NA
12604141000033112	35541611000001106	Opdivo 240mg/24ml concentrate for solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)	Opdivo 240mg/24ml concentrate for solution for infusion vials	Solution for infusion	Intravenous	Nivolumab	10.000mg/1.000ml	NA	NA
12604041000033113	35541811000001105	Nivolumab 240mg/24ml solution for infusion vials	Nivolumab 240mg/24ml solution for infusion vials	Solution for infusion	Intravenous	Nivolumab	10.000mg/1.000ml	NA	NA
12604541000033115	35552711000001106	Kanjinti 150mg powder for concentrate for solution for infusion vials (Amgen Ltd)	Kanjinti 150mg powder for concentrate for solution for infusion vials	Powder for solution for infusion	Intravenous	Trastuzumab	150.000mg	NA	NA
