ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	Release
12447541000033115	34977011000001108	GlucoRx CarePoint Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (GlucoRx Ltd)	GlucoRx CarePoint Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
12480041000033117	35121911000001106	Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (HTL-STREFA S.A.)	Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
12480141000033118	35122211000001109	Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (HTL-STREFA S.A.)	Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
12478141000033112	35123711000001105	GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge (GlucoRx Ltd)	GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge	NA	NA	NA	NA	NA	NA
12499641000033117	35291111000001103	Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Ypsomed Ltd)	Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
12519841000033111	35337811000001101	CareFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Neon Diagnostics Ltd)	CareFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
12519941000033115	35338111000001109	CareFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Neon Diagnostics Ltd)	CareFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
12520041000033117	35338311000001106	CareFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Neon Diagnostics Ltd)	CareFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
12520141000033118	35338611000001101	CareFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Neon Diagnostics Ltd)	CareFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
12518941000033113	35339511000001106	Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (Owen Mumford Ltd)	Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge	NA	NA	NA	NA	NA	NA
12519341000033119	35339711000001101	Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (Owen Mumford Ltd)	Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge	NA	NA	NA	NA	NA	NA
12573641000033115	35564611000001101	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (Nipro Diagnostics (UK) Ltd)	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge	NA	NA	NA	NA	NA	NA
12573741000033112	35564911000001107	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Nipro Diagnostics (UK) Ltd)	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
12573841000033119	35565111000001108	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Nipro Diagnostics (UK) Ltd)	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
12573941000033110	35565311000001105	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge (Nipro Diagnostics (UK) Ltd)	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge	NA	NA	NA	NA	NA	NA
12574041000033112	35565511000001104	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Nipro Diagnostics (UK) Ltd)	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
12574141000033111	35565711000001109	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Nipro Diagnostics (UK) Ltd)	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge	NA	NA	NA	NA	NA	NA
12574241000033116	35565911000001106	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Nipro Diagnostics (UK) Ltd)	4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
12711741000033115	36471611000001103	Microdot Max Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (Cambridge Sensors Ltd)	Microdot Max Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge	NA	NA	NA	NA	NA	NA
13027441000033117	36952711000001104	GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (GlucoRx Ltd)	GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge	NA	NA	NA	NA	NA	NA
13027541000033116	36952911000001102	GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (GlucoRx Ltd)	GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge	NA	NA	NA	NA	NA	NA
13106741000033110	37269911000001102	Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Cambridge Sensors Ltd)	Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
13106641000033118	37270211000001108	Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Cambridge Sensors Ltd)	Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
13291741000033116	37784711000001108	Microdot Dual Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (Cambridge Sensors Ltd)	Microdot Dual Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge	NA	NA	NA	NA	NA	NA
13426141000033118	38087011000001107	Ateria SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (Owen Mumford Ltd)	Ateria SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge	NA	NA	NA	NA	NA	NA
13426241000033113	38087711000001109	Ateria SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Owen Mumford Ltd)	Ateria SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge	NA	NA	NA	NA	NA	NA
13600541000033118	38679411000001108	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Spirit Healthcare Ltd)	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge	NA	NA	NA	NA	NA	NA
13600741000033114	38679711000001102	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Spirit Healthcare Ltd)	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge	NA	NA	NA	NA	NA	NA
13600941000033112	38679911000001100	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Spirit Healthcare Ltd)	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge	NA	NA	NA	NA	NA	NA
13601241000033110	38680111000001103	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Spirit Healthcare Ltd)	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge	NA	NA	NA	NA	NA	NA
13601341000033117	38680311000001101	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Spirit Healthcare Ltd)	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge	NA	NA	NA	NA	NA	NA
13601541000033112	38680511000001107	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Spirit Healthcare Ltd)	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge	NA	NA	NA	NA	NA	NA
13601641000033113	38680711000001102	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge (Spirit Healthcare Ltd)	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge	NA	NA	NA	NA	NA	NA
13602141000033111	38681211000001103	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Spirit Healthcare Ltd)	Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge	NA	NA	NA	NA	NA	NA
