ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues
4200941000033113	11749311000001101	Invega 3mg modified-release tablets (Janssen-Cilag Ltd)	Invega 3mg modified-release tablets	Modified-release tablet	Oral	Paliperidone	3.000mg	NA	107
4201041000033115	11749811000001105	Invega 6mg modified-release tablets (Janssen-Cilag Ltd)	Invega 6mg modified-release tablets	Modified-release tablet	Oral	Paliperidone	6.000mg	NA	91
4201141000033116	11751011000001100	Invega 9mg modified-release tablets (Janssen-Cilag Ltd)	Invega 9mg modified-release tablets	Modified-release tablet	Oral	Paliperidone	9.000mg	NA	64
4422541000033110	14018711000001108	Quetiapine 100mg/5ml oral suspension	Quetiapine 100mg/5ml oral suspension	Oral suspension	Oral	Quetiapine fumarate	20.000mg/1.000ml	04020100	4074
4424541000033119	12505911000001109	Haloperidol 5mg/5ml oral solution	Haloperidol 5mg/5ml oral solution	Oral solution	Oral	Haloperidol	1.000mg/1.000ml	04020100	2190
4456741000033117	13456411000001100	Aripiprazole 9.75mg/1.3ml solution for injection vials	Aripiprazole 9.75mg/1.3ml solution for injection vials	Solution for injection	Intramuscular	Aripiprazole	7.500mg/1.000ml	04020100	330
4456841000033110	13451111000001101	Abilify 9.75mg/1.3ml solution for injection vials (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify 9.75mg/1.3ml solution for injection vials	Solution for injection	Intramuscular	Aripiprazole	7.500mg/1.000ml	NA	1
4591741000033114	14042811000001105	Quetiapine 50mg modified-release tablets	Quetiapine 50mg modified-release tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	04020100	460455
4591841000033116	42278111000001102	Quetiapine 200mg modified-release tablets	Quetiapine 200mg modified-release tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	04020100	268625
4591941000033112	42278411000001107	Quetiapine 300mg modified-release tablets	Quetiapine 300mg modified-release tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	04020100	498308
4592041000033118	42278611000001105	Quetiapine 400mg modified-release tablets	Quetiapine 400mg modified-release tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	04020100	263647
4592141000033119	14026511000001105	Seroquel XL 50mg tablets (Luye Pharma Ltd)	Seroquel XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	22273
4592241000033114	14025311000001109	Seroquel XL 200mg tablets (Luye Pharma Ltd)	Seroquel XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	17000
4592341000033116	14026011000001102	Seroquel XL 300mg tablets (Luye Pharma Ltd)	Seroquel XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	32865
4592441000033110	14025711000001108	Seroquel XL 400mg tablets (Luye Pharma Ltd)	Seroquel XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	16219
4940141000033119	8277211000001103	Amisulpride 25mg/5ml oral solution	Amisulpride 25mg/5ml oral solution	Oral solution	Oral	Amisulpride	5.000mg/1.000ml	04020100	2741
5054641000033118	8527911000001100	Haloperidol 1mg/5ml oral solution	Haloperidol 1mg/5ml oral solution	Oral solution	Oral	Haloperidol	200.000microgram/1.000ml	04020100	1817
5077641000033110	15506311000001101	Clozapine 50mg/ml oral suspension sugar free	Clozapine 50mg/ml oral suspension sugar free	Oral suspension	Oral	Clozapine	50.000mg/1.000ml	04020100	455
5077741000033118	15506011000001104	Denzapine 50mg/ml oral suspension (Britannia Pharmaceuticals Ltd)	Denzapine 50mg/ml oral suspension	Oral suspension	Oral	Clozapine	50.000mg/1.000ml	NA	64
5077941000033115	15506211000001109	Clozapine 200mg tablets	Clozapine 200mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	200.000mg	04020100	3794
5078041000033117	42270211000001105	Clozapine 50mg tablets	Clozapine 50mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	50.000mg	04020100	3551
5078141000033118	15505711000001105	Denzapine 200mg tablets (Britannia Pharmaceuticals Ltd)	Denzapine 200mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	200.000mg	NA	254
5078241000033113	15498911000001105	Denzapine 50mg tablets (Britannia Pharmaceuticals Ltd)	Denzapine 50mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	50.000mg	NA	300
5565141000033118	17038411000001101	Zypadhera 300mg powder and solvent for suspension for injection vials (Neon Healthcare Ltd)	Zypadhera 300mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Olanzapine embonate monohydrate	300.000mg	NA	17
5565241000033113	17039011000001100	Zypadhera 405mg powder and solvent for suspension for injection vials (Neon Healthcare Ltd)	Zypadhera 405mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Olanzapine embonate monohydrate	405.000mg	NA	1
5575741000033110	17037611000001102	Olanzapine embonate 210mg powder and solvent for suspension for injection vials	Olanzapine embonate 210mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Olanzapine embonate monohydrate	210.000mg	04020200	171
5575841000033117	17038211000001100	Olanzapine embonate 300mg powder and solvent for suspension for injection vials	Olanzapine embonate 300mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Olanzapine embonate monohydrate	300.000mg	04020200	987
5575941000033113	17038711000001107	Olanzapine embonate 405mg powder and solvent for suspension for injection vials	Olanzapine embonate 405mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Olanzapine embonate monohydrate	405.000mg	04020200	373
5814341000033116	8582811000001100	Levomepromazine 2.5mg/5ml oral suspension	Levomepromazine 2.5mg/5ml oral suspension	Oral suspension	Oral	Levomepromazine maleate	500.000microgram/1.000ml	04020100	1528
5889741000033118	13011611000001109	Quetiapine 12.5mg/5ml oral solution	Quetiapine 12.5mg/5ml oral solution	Oral solution	Oral	Quetiapine fumarate	2.500mg/1.000ml	04020100	1922
5889841000033111	13011711000001100	Quetiapine 12.5mg/5ml oral suspension	Quetiapine 12.5mg/5ml oral suspension	Oral suspension	Oral	Quetiapine fumarate	2.500mg/1.000ml	04020100	2008
5890741000033111	8528011000001103	Haloperidol 1mg/5ml oral suspension	Haloperidol 1mg/5ml oral suspension	Oral suspension	Oral	Haloperidol	200.000microgram/1.000ml	04020100	311
5890941000033114	8277311000001106	Amisulpride 25mg/5ml oral suspension	Amisulpride 25mg/5ml oral suspension	Oral suspension	Oral	Amisulpride	5.000mg/1.000ml	04020100	1947
5891141000033117	14018611000001104	Quetiapine 100mg/5ml oral solution	Quetiapine 100mg/5ml oral solution	Oral solution	Oral	Quetiapine fumarate	20.000mg/1.000ml	04020100	1127
5909341000033112	17828611000001101	Quetiapine 150mg modified-release tablets	Quetiapine 150mg modified-release tablets	Modified-release tablet	Oral	Quetiapine fumarate	150.000mg	04020100	129322
5909441000033118	17689811000001108	Seroquel XL 150mg tablets (Luye Pharma Ltd)	Seroquel XL 150mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	150.000mg	NA	6712
5969441000033117	12504911000001105	Haloperidol 1.5mg/5ml oral solution	Haloperidol 1.5mg/5ml oral solution	Oral solution	Oral	Haloperidol	300.000microgram/1.000ml	04020100	76
5969541000033116	12505011000001105	Haloperidol 1.5mg/5ml oral suspension	Haloperidol 1.5mg/5ml oral suspension	Oral suspension	Oral	Haloperidol	300.000microgram/1.000ml	04020100	30
5969641000033115	12505511000001102	Haloperidol 250micrograms/5ml oral solution	Haloperidol 250micrograms/5ml oral solution	Oral solution	Oral	Haloperidol	50.000microgram/1.000ml	04020100	328
5969741000033112	12505611000001103	Haloperidol 250micrograms/5ml oral suspension	Haloperidol 250micrograms/5ml oral suspension	Oral suspension	Oral	Haloperidol	50.000microgram/1.000ml	04020100	389
5974841000033112	13012211000001100	Quetiapine 25mg/5ml oral solution	Quetiapine 25mg/5ml oral solution	Oral solution	Oral	Quetiapine fumarate	5.000mg/1.000ml	04020100	1245
5974941000033116	13012311000001108	Quetiapine 25mg/5ml oral suspension	Quetiapine 25mg/5ml oral suspension	Oral suspension	Oral	Quetiapine fumarate	5.000mg/1.000ml	04020100	2294
5975041000033116	15452011000001103	Quetiapine 50mg/5ml oral solution	Quetiapine 50mg/5ml oral solution	Oral solution	Oral	Quetiapine fumarate	10.000mg/1.000ml	04020100	439
5975141000033117	15452111000001102	Quetiapine 50mg/5ml oral suspension	Quetiapine 50mg/5ml oral suspension	Oral suspension	Oral	Quetiapine fumarate	10.000mg/1.000ml	04020100	502
5993541000033117	12506011000001101	Haloperidol 5mg/5ml oral suspension	Haloperidol 5mg/5ml oral suspension	Oral suspension	Oral	Haloperidol	1.000mg/1.000ml	04020100	126
5997341000033118	14015811000001109	Olanzapine 2.5mg/5ml oral solution	Olanzapine 2.5mg/5ml oral solution	Oral solution	Oral	Olanzapine	500.000microgram/1.000ml	04020100	616
6359441000033116	19223711000001101	Paliperidone 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes	Paliperidone 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes	Suspension for injection/ Prolonged-release suspension for injection	Intramuscular	Paliperidone palmitate	100.000mg/1.000ml	04020200	6222
6359541000033115	19223811000001109	Paliperidone 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes	Paliperidone 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes	Suspension for injection/ Prolonged-release suspension for injection	Intramuscular	Paliperidone palmitate	100.000mg/1.000ml	04020200	9462
6359641000033119	19223511000001106	Paliperidone 100mg/1ml prolonged-release suspension for injection pre-filled syringes	Paliperidone 100mg/1ml prolonged-release suspension for injection pre-filled syringes	Suspension for injection/ Prolonged-release suspension for injection	Intramuscular	Paliperidone palmitate	100.000mg/1.000ml	04020200	13999
6359741000033111	19223611000001105	Paliperidone 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes	Paliperidone 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes	Suspension for injection/ Prolonged-release suspension for injection	Intramuscular	Paliperidone palmitate	100.000mg/1.000ml	04020200	14162
6359841000033118	19208911000001101	Xeplion 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)	Xeplion 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes	Suspension for injection/ Prolonged-release suspension for injection	Intramuscular	Paliperidone palmitate	100.000mg/1.000ml	NA	408
6359941000033114	19210011000001104	Xeplion 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)	Xeplion 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes	Suspension for injection/ Prolonged-release suspension for injection	Intramuscular	Paliperidone palmitate	100.000mg/1.000ml	NA	1025
6360041000033112	19210611000001106	Xeplion 100mg/1ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)	Xeplion 100mg/1ml prolonged-release suspension for injection pre-filled syringes	Suspension for injection/ Prolonged-release suspension for injection	Intramuscular	Paliperidone palmitate	100.000mg/1.000ml	NA	549
6360141000033111	19210911000001100	Xeplion 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)	Xeplion 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes	Suspension for injection/ Prolonged-release suspension for injection	Intramuscular	Paliperidone palmitate	100.000mg/1.000ml	NA	616
6443041000033115	19504411000001105	Asenapine 5mg sublingual tablets sugar free	Asenapine 5mg sublingual tablets sugar free	Sublingual tablet	Sublingual	Asenapine maleate	5.000mg	04020300	2504
6443141000033116	19504311000001103	Asenapine 10mg sublingual tablets sugar free	Asenapine 10mg sublingual tablets sugar free	Sublingual tablet	Sublingual	Asenapine maleate	10.000mg	04020300	1933
6443241000033111	19496611000001105	Sycrest 5mg sublingual tablets (Organon Pharma (UK) Ltd)	Sycrest 5mg sublingual tablets	Sublingual tablet	Sublingual	Asenapine maleate	5.000mg	NA	99
6443341000033118	19496311000001100	Sycrest 10mg sublingual tablets (Organon Pharma (UK) Ltd)	Sycrest 10mg sublingual tablets	Sublingual tablet	Sublingual	Asenapine maleate	10.000mg	NA	165
6445641000033110	12646911000001102	Levomepromazine 6mg/5ml oral suspension	Levomepromazine 6mg/5ml oral suspension	Oral suspension	Oral	Levomepromazine maleate	1.200mg/1.000ml	04020100	570
6455741000033116	18172311000001105	Ziprasidone 40mg capsules	Ziprasidone 40mg capsules	Capsule/ Oral capsule	Oral	Ziprasidone hydrochloride	40.000mg	04020100	19
6455841000033114	19525911000001107	Ziprasidone 80mg capsules	Ziprasidone 80mg capsules	Capsule/ Oral capsule	Oral	Ziprasidone hydrochloride	80.000mg	04020100	1
6456741000033114	19588311000001109	Zalasta 10mg tablets (Krka UK Ltd)	Zalasta 10mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	10.000mg	NA	36
6456841000033116	19588511000001103	Zalasta 15mg tablets (Krka UK Ltd)	Zalasta 15mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	15.000mg	NA	12
6456941000033112	19587711000001107	Zalasta 2.5mg tablets (Krka UK Ltd)	Zalasta 2.5mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	2.500mg	NA	5
6457041000033113	19588711000001108	Zalasta 20mg tablets (Krka UK Ltd)	Zalasta 20mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	20.000mg	NA	122
6457141000033112	19587911000001109	Zalasta 5mg tablets (Krka UK Ltd)	Zalasta 5mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	5.000mg	NA	68
6465341000033114	19609711000001105	Zalasta 10mg orodispersible tablets (Krka UK Ltd)	Zalasta 10mg orodispersible tablets	Orodispersible tablet	Oral	Olanzapine	10.000mg	NA	2
6465441000033115	19610111000001101	Zalasta 15mg orodispersible tablets (Krka UK Ltd)	Zalasta 15mg orodispersible tablets	Orodispersible tablet	Oral	Olanzapine	15.000mg	NA	3
6465641000033118	19608211000001108	Zalasta 5mg orodispersible tablets (Krka UK Ltd)	Zalasta 5mg orodispersible tablets	Orodispersible tablet	Oral	Olanzapine	5.000mg	NA	2
6465941000033113	19609511000001100	Olanzapine 5mg orodispersible tablets sugar free	Olanzapine 5mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Olanzapine	5.000mg	04020100	34217
6466041000033115	19609111000001109	Olanzapine 10mg orodispersible tablets sugar free	Olanzapine 10mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Olanzapine	10.000mg	04020100	33326
6466141000033116	19609311000001106	Olanzapine 15mg orodispersible tablets sugar free	Olanzapine 15mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Olanzapine	15.000mg	04020100	14018
6466241000033111	19609411000001104	Olanzapine 20mg orodispersible tablets sugar free	Olanzapine 20mg orodispersible tablets sugar free	Orodispersible tablet	Oral	Olanzapine	20.000mg	04020100	23242
7681641000033116	19626711000001106	Olanzapine 10mg orodispersible tablets	Olanzapine 10mg orodispersible tablets	Orodispersible tablet	Oral	Olanzapine	10.000mg	04020100	68408
7681741000033113	19626811000001103	Olanzapine 15mg orodispersible tablets	Olanzapine 15mg orodispersible tablets	Orodispersible tablet	Oral	Olanzapine	15.000mg	04020100	28192
7681841000033115	19626911000001108	Olanzapine 20mg orodispersible tablets	Olanzapine 20mg orodispersible tablets	Orodispersible tablet	Oral	Olanzapine	20.000mg	04020100	51865
7681941000033111	19627011000001107	Olanzapine 5mg orodispersible tablets	Olanzapine 5mg orodispersible tablets	Orodispersible tablet	Oral	Olanzapine	5.000mg	04020100	71861
7687841000033114	20356011000001101	Sondate XL 50mg tablets (Teva UK Ltd)	Sondate XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	132747
7687941000033118	20356211000001106	Sondate XL 200mg tablets (Teva UK Ltd)	Sondate XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	81842
7688041000033115	20356411000001105	Sondate XL 300mg tablets (Teva UK Ltd)	Sondate XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	119659
7688141000033116	20356611000001108	Sondate XL 400mg tablets (Teva UK Ltd)	Sondate XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	77850
8112941000033114	21248811000001109	Tenprolide XL 50mg tablets (Actavis UK Ltd)	Tenprolide XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	11
8113041000033116	21249311000001106	Tenprolide XL 200mg tablets (Actavis UK Ltd)	Tenprolide XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	13
8113141000033117	21249511000001100	Tenprolide XL 300mg tablets (Actavis UK Ltd)	Tenprolide XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	36
8246241000033114	21714411000001103	Sondate XL 150mg tablets (Teva UK Ltd)	Sondate XL 150mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	150.000mg	NA	37607
8298341000033111	22221211000001102	Seotiapim XL 200mg tablets (Sandoz Ltd)	Seotiapim XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	1
8298441000033117	22221611000001100	Seotiapim XL 300mg tablets (Sandoz Ltd)	Seotiapim XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	8
8298541000033116	22221411000001103	Seotiapim XL 400mg tablets (Sandoz Ltd)	Seotiapim XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	1
8349141000033117	22409511000001108	Tenprolide XL 400mg tablets (Actavis UK Ltd)	Tenprolide XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	19
8540041000033111	9490711000001100	Psytixol 50mg/0.5ml solution for injection ampoules (Viatris UK Healthcare Ltd)	Psytixol 50mg/0.5ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	100.000mg/1.000ml	NA	306
8885941000033111	42269011000001103	Chlorpromazine 25mg suppositories	Chlorpromazine 25mg suppositories	Suppository	Rectal	Chlorpromazine hydrochloride	25.000mg	04020100	20
8886041000033118	20176811000001101	Chlorpromazine 10mg capsules	Chlorpromazine 10mg capsules	Capsule/ Oral capsule	Oral	Chlorpromazine hydrochloride	10.000mg	04020100	92
8960241000033117	23661211000001102	Aripiprazole 400mg powder and solvent for suspension for injection vials	Aripiprazole 400mg powder and solvent for suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Aripiprazole	400.000mg	04020200	8638
8960441000033116	23636811000001103	Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection vials (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection vials	Powder and solvent for suspension for injection	Intramuscular	Aripiprazole	400.000mg	NA	967
9604441000033112	25803211000001100	Ebesque XL 50mg tablets (Ethypharm UK Ltd)	Ebesque XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	26023
9605541000033112	25804311000001105	Ebesque XL 200mg tablets (Ethypharm UK Ltd)	Ebesque XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	18822
9605941000033118	25804911000001106	Ebesque XL 300mg tablets (Ethypharm UK Ltd)	Ebesque XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	33200
9606341000033113	25806011000001102	Ebesque XL 400mg tablets (Ethypharm UK Ltd)	Ebesque XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	20159
9808941000033118	26655311000001106	Lurasidone 18.5mg tablets	Lurasidone 18.5mg tablets	Tablet/ Oral Tablet	Oral	Lurasidone hydrochloride	18.500mg	04020100	8642
9809041000033110	26655411000001104	Lurasidone 37mg tablets	Lurasidone 37mg tablets	Tablet/ Oral Tablet	Oral	Lurasidone hydrochloride	37.000mg	04020100	23947
9809141000033114	26655511000001100	Lurasidone 74mg tablets	Lurasidone 74mg tablets	Tablet/ Oral Tablet	Oral	Lurasidone hydrochloride	74.000mg	04020100	26950
9809241000033119	26654411000001100	Latuda 18.5mg tablets (CNX Therapeutics Ltd)	Latuda 18.5mg tablets	Tablet/ Oral Tablet	Oral	Lurasidone hydrochloride	18.500mg	NA	176
9809341000033112	26654711000001106	Latuda 37mg tablets (CNX Therapeutics Ltd)	Latuda 37mg tablets	Tablet/ Oral Tablet	Oral	Lurasidone hydrochloride	37.000mg	NA	400
9809441000033118	26655011000001108	Latuda 74mg tablets (CNX Therapeutics Ltd)	Latuda 74mg tablets	Tablet/ Oral Tablet	Oral	Lurasidone hydrochloride	74.000mg	NA	517
10041141000033118	28400211000001109	Biquelle XL 50mg tablets (Aspire Pharma Ltd)	Biquelle XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	105305
10041241000033113	28400411000001108	Biquelle XL 150mg tablets (Aspire Pharma Ltd)	Biquelle XL 150mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	150.000mg	NA	36355
10041341000033115	28401011000001108	Biquelle XL 200mg tablets (Aspire Pharma Ltd)	Biquelle XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	69187
10041441000033114	28400611000001106	Biquelle XL 300mg tablets (Aspire Pharma Ltd)	Biquelle XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	107306
10041541000033110	28400811000001105	Biquelle XL 400mg tablets (Aspire Pharma Ltd)	Biquelle XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	70753
10041741000033119	28411511000001102	Zaluron XL 50mg tablets (Fontus Health Ltd)	Zaluron XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	108733
10041841000033112	28411711000001107	Zaluron XL 150mg tablets (Fontus Health Ltd)	Zaluron XL 150mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	150.000mg	NA	33568
10041941000033116	28411911000001109	Zaluron XL 200mg tablets (Fontus Health Ltd)	Zaluron XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	68993
10042041000033110	28412111000001101	Zaluron XL 300mg tablets (Fontus Health Ltd)	Zaluron XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	121413
10042141000033114	28412311000001104	Zaluron XL 400mg tablets (Fontus Health Ltd)	Zaluron XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	71679
10254741000033110	28994711000001109	Mintreleq XL 50mg tablets (Aristo Pharma Ltd)	Mintreleq XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	6343
10254841000033117	28994911000001106	Mintreleq XL 150mg tablets (Aristo Pharma Ltd)	Mintreleq XL 150mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	150.000mg	NA	3453
10254941000033113	28995111000001107	Mintreleq XL 200mg tablets (Aristo Pharma Ltd)	Mintreleq XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	6268
10255041000033113	28995611000001104	Mintreleq XL 300mg tablets (Aristo Pharma Ltd)	Mintreleq XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	5186
10255141000033112	28995811000001100	Mintreleq XL 400mg tablets (Aristo Pharma Ltd)	Mintreleq XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	4074
10493341000033115	8528311000001100	Haloperidol 500micrograms/5ml oral solution	Haloperidol 500micrograms/5ml oral solution	Oral solution	Oral	Haloperidol	100.000microgram/1.000ml	04020100	65
10493441000033114	8528411000001107	Haloperidol 500micrograms/5ml oral suspension	Haloperidol 500micrograms/5ml oral suspension	Oral suspension	Oral	Haloperidol	100.000microgram/1.000ml	04020100	51
10615141000033115	27842211000001101	Atrolak XL 50mg tablets (Accord-UK Ltd)	Atrolak XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	1093
10615241000033110	27842411000001102	Atrolak XL 200mg tablets (Accord-UK Ltd)	Atrolak XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	458
10615341000033117	27842611000001104	Atrolak XL 300mg tablets (Accord-UK Ltd)	Atrolak XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	629
10615441000033111	27842811000001100	Atrolak XL 400mg tablets (Accord-UK Ltd)	Atrolak XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	198
10946341000033116	31087211000001107	Aripiprazole 400mg powder and solvent for suspension for injection pre-filled syringes	Aripiprazole 400mg powder and solvent for suspension for injection pre-filled syringes	Powder and solvent for suspension for injection	Intramuscular	Aripiprazole	400.000mg	04020200	18809
10946441000033110	31078011000001108	Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes (Otsuka Pharmaceuticals (U.K.) Ltd)	Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes	Powder and solvent for suspension for injection	Intramuscular	Aripiprazole	400.000mg	NA	1883
11578941000033118	32503211000001102	Psyquet XL 50mg tablets (Sandoz Ltd)	Psyquet XL 50mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	50.000mg	NA	9
11579241000033119	32503411000001103	Psyquet XL 150mg tablets (Sandoz Ltd)	Psyquet XL 150mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	150.000mg	NA	5
11579341000033112	32503611000001100	Psyquet XL 200mg tablets (Sandoz Ltd)	Psyquet XL 200mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	200.000mg	NA	62
11579441000033118	32503811000001101	Psyquet XL 300mg tablets (Sandoz Ltd)	Psyquet XL 300mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	300.000mg	NA	6
11579541000033117	32504011000001109	Psyquet XL 400mg tablets (Sandoz Ltd)	Psyquet XL 400mg tablets	Modified-release tablet	Oral	Quetiapine fumarate	400.000mg	NA	187
11694341000033111	32878911000001109	Paliperidone 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes	Paliperidone 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes	Prolonged-release suspension for injection/	Intramuscular	Paliperidone palmitate	200.000mg/1.000ml	04020200	162
11694441000033117	32879011000001100	Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes	Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes	Prolonged-release suspension for injection/	Intramuscular	Paliperidone palmitate	200.000mg/1.000ml	04020200	332
11694541000033116	32879111000001104	Paliperidone 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes	Paliperidone 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes	Prolonged-release suspension for injection/	Intramuscular	Paliperidone palmitate	200.000mg/1.000ml	04020200	418
11694641000033115	32879211000001105	Paliperidone 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes	Paliperidone 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes	Prolonged-release suspension for injection/	Intramuscular	Paliperidone palmitate	200.000mg/1.000ml	04020200	454
11694741000033112	32866911000001100	Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)	Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes	Prolonged-release suspension for injection/	Intramuscular	Paliperidone palmitate	200.000mg/1.000ml	NA	101
11694841000033119	32867811000001107	Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)	Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes	Prolonged-release suspension for injection/	Intramuscular	Paliperidone palmitate	200.000mg/1.000ml	NA	178
