readcode,term,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode,cancer_site,bladder,other,oral,skin_non_mel,myeloma,brain,breast,cervix,colorectal,headandneck,kidney,leukemia,lung,lymphoma,melanoma,oesophagus,ovary,pancreas,prostate,stomach,testis,urinary,uterus
A7896#,HIV disease resulting in Burkitt's lymphoma,287029018#,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection,A7896,A789600,713897006,3297968018,NA,32,A789600#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A7896#,HIV disease resulting in Burkitt's lymphoma,2168331000000117#,HIV disease resulting in Burkitt lymphoma,A7896-1,A789611,713897006,3297968018,NA,32,A789611#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6132#,"Hodgkin's, lymphocytic-histiocytic pred intrathoracic nodes",826941000006117#,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes",B6132,B613200,93495008,154777010,NA,32,B613200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6275#,Diffuse non-Hodgkin mixed sml & lge cell (diffuse) lymphoma,621041000006116#,Diffuse non-Hodgkin's mixed small and large cell (diffuse) lymphoma,B6275,B627500,188676008,289807012,NA,32,B627500#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6167#,"Hodgkin's disease, lymphocytic depletion of spleen",289699017#,"Hodgkin's disease, lymphocytic depletion of spleen",B6167,B616700,188592008,289699017,NA,32,B616700#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B614z#,"Hodgkin's disease, nodular sclerosis NOS",289669014#,"Hodgkin's disease, nodular sclerosis NOS",B614z,B614z00,118608000,177027014,NA,32,B614z00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ByuD0#,[X]Other Hodgkin's disease,292169014#,[X]Other Hodgkin's disease,ByuD0,ByuD000,118599009,2663473018,NA,32,ByuD000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6142#,Hodgkin's nodular sclerosis of intrathoracic lymph nodes,826651000006111#,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes",B6142,B614200,188566001,289662017,NA,32,B614200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBr27#,[M]Adult T-cell leukaemia/lymphoma,1216940017#,[M]Adult T-cell leukaemia/lymphoma,BBr27,BBr2700,77430005,1216940017,NA,32,BBr2700#,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ByuDF#,[X]Non-Hodgkin's lymphoma NOS,400011000006119#,[X]Non-Hodgkin's lymphoma NOS,ByuDF-1,ByuDF11,118601006,2663475013,NA,32,ByuDF11#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ByuDF#,[X]Non-Hodgkin's lymphoma NOS,406154013#,Non-Hodgkin's lymphoma (clinical),ByuDF,ByuDF00,118601006,177020011,NA,32,ByuDF00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj10#,"[M]Hodgkin,s disease, lymphocytic predominance, diffuse",291932014#,"Hodgkin lymphoma, lymphocyte-rich",BBj10,BBj1000,128799007,207303011,NA,32,BBj1000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj62#,"[M]Hodgkin,s disease, nodular sclerosis, lymphocytic deplet",310131000006118#,"[M]Hodgkin's disease, nodular sclerosis, lymphocytic depletion",BBj62,BBj6200,43985008,1230036014,NA,32,BBj6200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj2.#,"[M]Hodgkin's disease, mixed cellularity",1229767019#,"[M]Hodgkin's disease, mixed cellularity",BBj2,BBj2.00,41529000,1229767019,NA,32,BBj2.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B621z#,Mycosis fungoides NOS,289739013#,Mycosis fungoides NOS,B621z,B621z00,118618005,177037016,NA,32,B621z00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6270#,Follicular non-Hodgkin's small cleaved cell lymphoma,414257019#,Follicular non-Hodgkin's small cleaved cell lymphoma,B6270,B627000,277625002,414257019,NA,32,B627000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6152#,Hodgkin's mixed cellularity of intrathoracic lymph nodes,826561000006112#,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes",B6152,B615200,188576003,289672019,NA,32,B615200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBv2.#,[M]AngiocentricT-cell lymphoma,1220814017#,[M]AngiocentricT-cell lymphoma,BBv2,BBv2.00,128805001,1220814017,NA,32,BBv2.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6147#,"Hodgkin's disease, nodular sclerosis of spleen",154811011#,"Hodgkin's disease, nodular sclerosis of spleen",B6147,B614700,93518009,154811011,NA,32,B614700#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B612.#,Hodgkin's sarcoma,2663376010#,Hodgkin's sarcoma,B612,B612.00,118606001,2663376010,NA,32,B612.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgz.#,"[M]Lymphoma, diffuse or NOS",311441000006112#,Lymphoid neoplasm,BBgz,BBgz.00,414628006,2535396014,NA,32,BBgz.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6218#,Mycosis fungoides of lymph nodes of multiple sites,289738017#,Mycosis fungoides of lymph nodes of multiple sites,B6218,B621800,188627002,289738017,NA,32,B621800#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ByuD2#,[X]Other types of diffuse non-Hodgkin's lymphoma,292173012#,[X]Other types of diffuse non-Hodgkin's lymphoma,ByuD2,ByuD200,109962001,174656018,NA,32,ByuD200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4M20.#,Lymphoma stage I,50949017#,Lymphoma stage I,4M20,4M20.00,30440004,50949017,NA,3,4M20.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6022#,Burkitt's lymphoma of intrathoracic lymph nodes,289604019#,Burkitt's lymphoma of intrathoracic lymph nodes,B6022,B602200,188511002,289604019,NA,32,B602200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6208#,Nodular lymphoma of lymph nodes of multiple sites,157692010#,Nodular lymphoma of lymph nodes of multiple sites,B6208,B620800,95192000,157692010,NA,32,B620800#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62y3#,Malignant lymphoma NOS of intra-abdominal lymph nodes,289842011#,Malignant lymphoma of intra-abdominal lymph nodes,B62y3,B62y300,93191005,154196016,NA,32,B62y300#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj9.#,[M]Hodgkin's granuloma,1233711012#,[M]Hodgkin's granuloma,BBj9,BBj9.00,74189002,1233711012,NA,32,BBj9.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62y.#,Malignant lymphoma NOS,728721000006111#,Malignant lymphoma,B62y,B62y.00,118600007,2663474012,NA,32,B62y.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6200#,Nodular lymphoma of unspecified site,289717011#,Nodular lymphoma of unspecified site,B6200,B620000,269476000,403709014,NA,32,B620000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6144#,Hodgkin's nodular sclerosis of lymph nodes of axilla and arm,826661000006113#,"Hodgkin's disease, nodular sclerosis of lymph nodes of axilla and upper limb",B6144,B614400,188568000,289664016,NA,32,B614400#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6271#,Follicular non-Hodg mixed sml cleavd & lge cell lymphoma,763431000006118#,Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma,B6271,B627100,188672005,289795016,NA,32,B627100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgA.#,"[M]Malignant lymphoma, centroblastic-centrocytic, diffuse",309021000006110#,"[M]Germinoblastoma, diffuse",BBgA-1,BBgA.11,115244002,202936014,NA,32,BBgA.11#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgA.#,"[M]Malignant lymphoma, centroblastic-centrocytic, diffuse",291900014#,"[M]Malignant lymphoma, centroblastic-centrocytic, diffuse",BBgA,BBgA.00,115244002,202936014,NA,32,BBgA.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6168#,Hodgkin's lymphocytic depletion lymph nodes multiple sites,826491000006115#,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites",B6168,B616800,188593003,289700016,NA,32,B616800#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62x6#,True histiocytic lymphoma,344806015#,True histiocytic lymphoma,B62x6,B62x600,109988003,344806015,NA,32,B62x600#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBv0.#,[M]Monocytoid B-cell lymphoma,292083014#,[M]Monocytoid B-cell lymphoma,BBv0,BBv0.00,128803008,207315010,NA,32,BBv0.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6213#,Mycosis fungoides of intra-abdominal lymph nodes,157071014#,Mycosis fungoides of intra-abdominal lymph nodes,B6213,B621300,94707004,157071014,NA,32,B621300#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62x.#,Malignant lymphoma otherwise specified,289820010#,Malignant lymphoma (clinical),B62x,B62x.00,118600007,177019017,NA,32,B62x.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62x1#,Lymphoepithelioid lymphoma,344670010#,Lymphoepithelioid lymphoma,B62x1,B62x100,109976000,344670010,NA,32,B62x100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6103#,Hodgkin's paragranuloma of intra-abdominal lymph nodes,289621011#,Hodgkin's paragranuloma of intra-abdominal lymph nodes,B6103,B610300,93493001,3635497016,NA,32,B610300#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgQ.#,[M]Malignant lymphomatous polyposis,291913015#,[M]Malignant lymphomatous polyposis,BBgQ,BBgQ.00,74654000,123976017,NA,32,BBgQ.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B610.#,Hodgkin's paragranuloma,826681000006115#,"Hodgkin lymphoma, nodular lymphocyte predominance (clinical)",B610,B610.00,118605002,202988019,NA,32,B610.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6021#,"Burkitt's lymphoma of lymph nodes of head, face and neck",289603013#,"Burkitt's lymphoma of lymph nodes of head, face and neck",B6021,B602100,188510001,289603013,NA,32,B602100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62y1#,"Malignant lymphoma NOS of lymph nodes of head, face and neck",289831019#,"Malignant lymphoma of lymph nodes of head, face AND/OR neck",B62y1,B62y100,93195001,154205016,NA,32,B62y100#,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
B6165#,Hodgkin's lymphocytic depletion lymph nodes inguinal and leg,826481000006118#,"Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb",B6165,B616500,188590000,289697015,NA,32,B616500#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B627.#,Non - Hodgkin's lymphoma,2839871014#,Non-Hodgkin lymphoma,B627-1,B627.11,118601006,2663475013,NA,32,B627.11#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B627.#,Non - Hodgkin's lymphoma,587201000006115#,Non-Hodgkin's lymphoma,B627,B627.00,118601006,2663475013,NA,32,B627.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBk7.#,"[M]Malignant lymphoma, centroblastic type, follicular",309011000006119#,"[M]Germinoblastic sarcoma, follicular",BBk7-1,BBk7.11,40411000,1229648010,NA,32,BBk7.11#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBk7.#,"[M]Malignant lymphoma, centroblastic type, follicular",1229648010#,"[M]Malignant lymphoma, centroblastic type, follicular",BBk7,BBk7.00,40411000,1229648010,NA,32,BBk7.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B614.#,"Hodgkin's disease, nodular sclerosis",1220414014#,"Hodgkin's disease, nodular sclerosis",B614,B614.00,118608000,1220414014,NA,32,B614.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4M2..#,Lymphoma staging system,845051000006111#,Staging classification for lymphoma,4M2,4M2..00,106252000,170682015,NA,3,4M2..00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ByuD3#,[X]Other specified types of non-Hodgkin's lymphoma,292174018#,[X]Other specified types of non-Hodgkin's lymphoma,ByuD3,ByuD300,118601006,177020011,NA,32,ByuD300#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B61z3#,Hodgkin's disease NOS of intra-abdominal lymph nodes,289706010#,Hodgkin's disease of intra-abdominal lymph nodes,B61z3,B61z300,93520007,154814015,NA,32,B61z300#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgB.#,"[M]Malignant lymphoma, follicular centre cell NOS",291902018#,"[M]Malignant lymphoma, follicular centre cell NOS",BBgB,BBgB.00,115244002,202936014,NA,32,BBgB.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgS.#,"[M]Malignant lymphoma, large cell, cleaved, diffuse",291914014#,"[M]Malignant lymphoma, large cell, cleaved, diffuse",BBgS,BBgS.00,115244002,202936014,NA,32,BBgS.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBk3.#,"[M]Malig lymphoma, lymphocytic, well differentiated,nodular",311621000006119#,"[M]Malignant lymphoma, lymphocytic, well differentiated, nodular",BBk3,BBk3.00,115244002,202936014,NA,32,BBk3.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6204#,Nodular lymphoma of lymph nodes of axilla and upper limb,289721016#,Nodular lymphoma of lymph nodes of axilla and upper limb,B6204,B620400,188612002,289721016,NA,32,B620400#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6150#,"Hodgkin's disease, mixed cellularity of unspecified site",289670010#,"Hodgkin's disease, mixed cellularity of unspecified site",B6150,B615000,118609008,177028016,NA,32,B615000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6138#,"Hodgkin's, lymphocytic-histiocytic pred of multiple sites",826961000006118#,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites",B6138,B613800,188562004,289658011,NA,32,B613800#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj11#,"[M]Hodgkin,s disease, lymphocytic predominance, nodular",1233285010#,"[M]Hodgkin,s disease, lymphocytic predominance, nodular",BBj11,BBj1100,70600005,1233285010,NA,32,BBj1100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6210#,Mycosis fungoides of unspecified site,289727017#,Mycosis fungoides of unspecified site,B6210,B621000,118618005,177037016,NA,32,B621000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgT.#,"[M]Malignant lymphoma, large cell, noncleaved, diffuse",311801000006113#,"[M]Malignant lymphoma, large cell, noncleaved, diffuse",BBgT,BBgT.00,115244002,202936014,NA,32,BBgT.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6131#,"Hodgkin's, lymphocytic-histiocytic pred of head, face, neck",826951000006115#,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck",B6131,B613100,188554007,289650016,NA,32,B613100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBl..#,[M]Mycosis fungoides,313301000006119#,Mycosis fungoides,BBl,BBl..00,90120004,149378014,NA,32,BBl..00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6143#,Hodgkin's nodular sclerosis of intra-abdominal lymph nodes,826631000006116#,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes",B6143,B614300,188567005,289663010,NA,32,B614300#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBmD.#,[M] Cutaneous lymphoma,1225763012#,[M] Cutaneous lymphoma,BBmD,BBmD.00,28054005,1225763012,NA,32,BBmD.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6137#,"Hodgkin's, lymphocytic-histiocytic predominance of spleen",289657018#,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen",B6137,B613700,93500006,154785018,NA,32,B613700#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBg3.#,"[M]Malignant lymphoma, undifferentiated cell type NOS",291892013#,"[M]Malignant lymphoma, undifferentiated cell type NOS",BBg3,BBg3.00,115244002,202936014,NA,32,BBg3.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B602z#,Burkitt's lymphoma NOS,289612010#,Burkitt's lymphoma NOS,B602z,B602z00,118617000,2663190016,NA,32,B602z00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBmH.#,[M] Large cell lymphoma,291963013#,Non-Hodgkin lymphoma (category),BBmH,BBmH.00,128929007,207612017,NA,32,BBmH.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBg10#,"[M]Malignant lymphoma, diffuse NOS",291891018#,"[M]Malignant lymphoma, diffuse NOS",BBg10,BBg1000,115244002,202936014,NA,32,BBg1000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ByuDE#,[X]Unspecified B-cell non-Hodgkin's lymphoma,292193016#,[X]Unspecified B-cell non-Hodgkin's lymphoma,ByuDE,ByuDE00,1.09192E+15,2.73491E+15,NA,32,ByuDE00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ByuDD#,[X]Oth and unspecif peripheral & cutaneous T-cell lymphomas,404441000006117#,[X]Oth and unspecif peripheral & cutaneous T-cell lymphomas,ByuDD,ByuDD00,277613000,414240018,NA,32,ByuDD00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgL.#,"[M]Malignant lymphoma, small lymphocytic NOS",1232576019#,"[M]Malignant lymphoma, small lymphocytic NOS",BBgL,BBgL.00,64575004,1232576019,NA,32,BBgL.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B616.#,"Hodgkin's disease, lymphocytic depletion",2663187010#,"Hodgkin's disease, lymphocytic depletion",B616,B616.00,118610003,2663187010,NA,32,B616.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B602.#,Burkitt's lymphoma,1215905010#,Burkitt's tumour,B602-99,B602.99,118617000,1215905010,NA,32,B602.99#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B602.#,Burkitt's lymphoma,2663190016#,Burkitt's lymphoma,B602,B602.00,118617000,2663190016,NA,32,B602.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6276#,Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma,1219545019#,Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma,B6276,B627600,109966003,1219545019,NA,32,B627600#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBm5.#,[M] Peripheral T-cell lymphoma NOS,291959018#,Mature (peripheral) T-cell neoplasm,BBm5,BBm5.00,414655002,2535406015,NA,32,BBm5.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj0.#,[M]Hodgkin's disease NOS,403760010#,"[M]Lymphogranuloma, malignant",BBj0-1,BBj0.11,128929007,207612017,NA,32,BBj0.11#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj0.#,[M]Hodgkin's disease NOS,309991000006111#,[M]Hodgkin's disease NOS,BBj0,BBj0.00,128930002,207613010,NA,32,BBj0.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B61z7#,Hodgkin's disease NOS of spleen,289710013#,Hodgkin's disease of spleen,B61z7,B61z700,93527005,154831010,NA,32,B61z700#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6136#,"Hodgkin's, lymphocytic-histiocytic pred intrapelvic nodes",826931000006110#,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes",B6136,B613600,93494007,154776018,NA,32,B613600#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6205#,Nodular lymphoma of lymph nodes of inguinal region and leg,673681000006118#,Nodular lymphoma of lymph nodes of inguinal region and lower limb,B6205,B620500,188613007,289722011,NA,32,B620500#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgP.#,"[M]Malignant lymphoma, mixed small and large cell, diffuse",1230828016#,"[M]Malignant lymphoma, mixed small and large cell, diffuse",BBgP,BBgP.00,50102004,1230828016,NA,32,BBgP.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B61z2#,Hodgkin's disease NOS of intrathoracic lymph nodes,289705014#,Hodgkin's disease of intrathoracic lymph nodes,B61z2,B61z200,93522004,154818017,NA,32,B61z200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6214#,Mycosis fungoides of lymph nodes of axilla and upper limb,157075017#,Mycosis fungoides of lymph nodes of axilla and upper limb,B6214,B621400,94710006,157075017,NA,32,B621400#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj4.#,"[M]Hodgkin's disease,lymphocytic depletion,diffuse fibrosis",310071000006116#,"[M]Hodgkin's disease, lymphocytic depletion, diffuse fibrosis",BBj4,BBj4.00,16893006,1221432018,NA,32,BBj4.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBk..#,"[M]Lymphomas, nodular or follicular",311461000006111#,"Malignant lymphoma, follicular AND/OR nodular",BBk,BBk..00,115245001,176001017,NA,32,BBk..00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6160#,Hodgkin's lymphocytic depletion of unspecified site,289680014#,Hodgkin's lymphocytic depletion of unspecified site,B6160,B616000,118610003,177029012,NA,32,B616000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6277#,Diffuse non-Hodgkin's lymphoblastic (diffuse) lymphoma,621071000006112#,"Diffuse non-Hodgkin's lymphoma, lymphoblastic (clinical)",B6277,B627700,109965004,174660015,NA,32,B627700#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62x2#,Peripheral T-cell lymphoma,2659756011#,Peripheral T-cell lymphoma,B62x2,B62x200,109977009,2659756011,NA,32,B62x200#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgJ.#,"[M]Malignant lymphoma, centroblastic type NOS",291910017#,"[M]Malignant lymphoma, centroblastic type NOS",BBgJ,BBgJ.00,115244002,202936014,NA,32,BBgJ.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgJ.#,"[M]Malignant lymphoma, centroblastic type NOS",1222222014#,[M]Germinoblastic sarcoma NOS,BBgJ-1,BBgJ.11,115244002,202936014,NA,32,BBgJ.11#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj61#,"[M]Hodgkin,s disease, nodular sclerosis, mixed cellularity",291933016#,"Hodgkin lymphoma, nodular sclerosis, grade 1",BBj61,BBj6100,45572000,197881018,NA,32,BBj6100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B6201#,"Nodular lymphoma of lymph nodes of head, face and neck",289718018#,"Nodular lymphoma of lymph nodes of head, face and neck",B6201,B620100,188609000,289718018,NA,32,B620100#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBj6.#,"[M]Hodgkin's disease, nodular sclerosis NOS",215914013#,"Hodgkin lymphoma, nodular sclerosis",BBj6,BBj6.00,52248008,198368015,NA,32,BBj6.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgN.#,"[M]Malign lymphoma,lymphocytic,intermediate differn, diffuse",311641000006114#,"[M]Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",BBgN,BBgN.00,74654000,1233776011,NA,32,BBgN.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBgR.#,"[M]Malignant lymphoma, large cell, diffuse NOS",1230392016#,"[M]Malignant lymphoma, large cell, diffuse NOS",BBgR,BBgR.00,46732000,1230392016,NA,32,BBgR.00#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B62x0#,T-zone lymphoma,344657018#,T-zone lymphoma,B62x0,B62x000,109975001,344657018,NA,32,B62x000#,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
