readcode,term,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode,cancer_site,bladder,other,oral,skin_non_mel,myeloma,brain,breast,cervix,colorectal,headandneck,kidney,leukemia,lung,lymphoma,melanoma,oesophagus,ovary,pancreas,prostate,stomach,testis,urinary,uterus
BBK36#,[M]Sarcoma botryoides,316141000006113#,[M]Sarcoma botryoides,BBK36-1,BBK3611,14269005,24269010,NA,32,BBK3611#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBF1.#,[M]Sarcoma NOS,291622017#,Sarcoma - category,BBF1,BBF1.00,372151005,2672980015,NA,32,BBF1.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBF2.#,[M]Sarcomatosis NOS,291623010#,Sarcomatosis,BBF2,BBF2.00,9395006,16467012,NA,32,BBF2.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB54.#,[M]Scirrhous adenocarcinoma,316221000006111#,[M]Scirrhous adenocarcinoma,BB54,BB54.00,4584002,7888015,NA,32,BB54.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB85.#,[M]Signet ring carcinoma,316511000006118#,Signet ring carcinoma,BB85,BB85.00,87737001,1235270019,NA,32,BB85.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB85z#,[M]Signet ring carcinoma NOS,291528014#,[M]Signet ring carcinoma NOS,BB85z,BB85z00,87737001,145466017,NA,32,BB85z00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB850#,[M]Signet ring cell carcinoma,316531000006112#,Signet ring cell carcinoma,BB850,BB85000,87737001,145466017,NA,32,BB85000#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB1L.#,"[M]Small cell carcinoma, fusiform cell type",316591000006111#,"[M]Small cell carcinoma, fusiform cell type",BB1L,BB1L.00,74042001,1233694010,NA,32,BB1L.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB1M.#,"[M]Small cell carcinoma, intermediate cell",1231976013#,"[M]Small cell carcinoma, intermediate cell",BB1M,BB1M.00,5958006,1231977016,NA,32,BB1M.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB1N.#,[M]Small cell-large cell carcinoma,1222626017#,[M]Small cell-large cell carcinoma,BB1N,BB1N.00,21326004,1222625018,NA,32,BB1N.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB5P.#,[M]Solid carcinoma NOS,291403016#,[M]Solid carcinoma NOS,BB5P,BB5P.00,81920005,135891011,NA,32,BB5P.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB1G.#,[M]Spheroidal cell carcinoma,291331014#,[M]Spheroidal cell carcinoma,BB1G,BB1G.00,108369006,172809019,NA,32,BB1G.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB1D.#,[M]Spindle cell carcinoma,316761000006111#,Spindle cell carcinoma,BB1D,BB1D.00,65692009,109146010,NA,32,BB1D.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBF3.#,[M]Spindle cell sarcoma,316821000006112#,Spindle cell sarcoma,BBF3,BBF3.00,9801004,17126017,NA,32,BBF3.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBN1.#,[M]Synovial sarcoma NOS,1232438010#,[M]Synovioma NOS,BBN1-1,BBN1.11,63211008,1232438010,NA,32,BBN1.11#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBN1.#,[M]Synovial sarcoma NOS,1232439019#,[M]Synovial sarcoma NOS,BBN1,BBN1.00,63211008,1232439019,NA,32,BBN1.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBN4.#,"[M]Synovial sarcoma, biphasic type",317341000006113#,"[M]Synovial sarcoma, biphasic type",BBN4,BBN4.00,18588008,1222140017,NA,32,BBN4.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBN2.#,"[M]Synovial sarcoma, spindle cell type",317361000006112#,"[M]Synovial sarcoma, spindle cell type",BBN2,BBN2.00,37206003,1229120011,NA,32,BBN2.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBV4.#,[M]Telangiectatic osteosarcoma,317411000006116#,[M]Telangiectatic osteosarcoma,BBV4,BBV4.00,78453009,130181016,NA,32,BBV4.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBQ73#,[M]Teratocarcinoma,317431000006110#,[M]Teratocarcinoma,BBQ73,BBQ7300,67830002,112671017,NA,32,BBQ7300#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB6.#,[M]Thymoma,317581000006110#,Thymoma,BBB6,BBB6.00,128856005,207487011,NA,32,BBB6.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB6z#,[M]Thymoma NOS,291549010#,[M]Thymoma NOS,BBB6z,BBB6z00,128856005,207487011,NA,32,BBB6z00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB61#,"[M]Thymoma, malignant",317611000006119#,Malignant thymoma,BBB61,BBB6100,15949004,1221248015,NA,32,BBB6100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB5F.#,[M]Trabecular adenocarcinoma,317651000006118#,[M]Trabecular adenocarcinoma,BB5F,BB5F.00,29792007,49857017,NA,32,BB5F.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBe9.#,"[M]Triton tumour, malignant",1216442018#,"[M]Triton tumour, malignant",BBe9,BBe9.00,354002,1216441013,NA,32,BBe9.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB5M1#,[M]Tubular adenocarcinoma,317821000006114#,Tubular adenocarcinoma,BB5M1,BB5M100,4631006,8737011,NA,32,BB5M100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB5U2#,[M]Villous adenocarcinoma,318101000006112#,[M]Villous adenocarcinoma,BB5U2,BB5U200,28558000,47797019,NA,32,BB5U200#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC6#,[X]2ndry malignant neoplasm/oth+unspec parts/nervous system,359281000006113#,Secondary malignant neoplasm of nervous system,ByuC6,ByuC600,94442001,156461011,NA,32,ByuC600#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC2#,[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions,359291000006111#,Secondary malignant neoplasm of lymph nodes of multiple sites,ByuC2,ByuC200,94396003,156339017,NA,32,ByuC200#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu58#,"[X]Mal neoplasm/connective+soft tissue of trunk,unspecified",396091000006118#,"[X]Mal neoplasm/connective+soft tissue of trunk,unspecified",Byu58,Byu5800,269469005,403699012,NA,32,Byu5800#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuDB#,"[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf",396101000006112#,Malignant tumour of lymphoid haemopoietic and related tissue,ByuDB,ByuDB00,269475001,403706019,NA,32,ByuDB00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu55#,[X]Mal neoplasm/overlap les/periph nerv+autonomic nerv systm,396111000006110#,Overlapping malignant neoplasm of peripheral nerves and autonomic nervous system,Byu55,Byu5500,109919002,174612018,NA,32,Byu5500#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu23#,[X]Malignant neopl/overlapping les/resp+intrathoracic organs,396191000006117#,[X]Malignant neopl/overlapping les/resp+intrathoracic organs,Byu23,Byu2300,93841009,510723012,NA,32,Byu2300#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu3.#,[X]Malignant neoplasm of bone and articular cartilage,292111015#,Malignant neoplasm of skeletal system,Byu3,Byu3.00,443679004,2839107012,NA,32,Byu3.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu1.#,[X]Malignant neoplasm of digestive organs,292099015#,Malignant tumour of digestive organ,Byu1,Byu1.00,255077007,380111011,NA,32,Byu1.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuB1#,"[X]Malignant neoplasm of endocrine gland, unspecified",292156010#,Malignant neoplasm of endocrine gland,ByuB1,ByuB100,371982006,1210569011,NA,32,ByuB100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuA.#,"[X]Malignant neoplasm of eye, brain and other parts of cent",396251000006115#,Malignant neoplasm of central nervous system,ByuA,ByuA.00,372062007,1210640010,NA,32,ByuA.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu73#,"[X]Malignant neoplasm of female genital organ, unspecified",292142013#,"[X]Malignant neoplasm of female genital organ, unspecified",Byu73,Byu7300,363514001,482815014,NA,32,Byu7300#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu7.#,[X]Malignant neoplasm of female genital organs,292138010#,[X]Malignant neoplasm of female genital organs,Byu7,Byu7.00,363514001,482815014,NA,32,Byu7.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC.#,"[X]Malignant neoplasm of ill-defined, secondary and unspeci",396281000006111#,"[X]Malignant neoplasm of ill-defined, secondary and unspecified sites",ByuC,ByuC.00,363346000,482491013,NA,32,ByuC.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu12#,"[X]Malignant neoplasm of intestinal tract, part unspecified",292102015#,"[X]Malignant neoplasm of intestinal tract, part unspecified",Byu12,Byu1200,363508008,482802017,NA,32,Byu1200#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu82#,"[X]Malignant neoplasm of male genital organ, unspecified",292146011#,"[X]Malignant neoplasm of male genital organ, unspecified",Byu82,Byu8200,363515000,482817018,NA,32,Byu8200#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu8.#,[X]Malignant neoplasm of male genital organs,292143015#,Malignant tumour of male genital organ,Byu8,Byu8.00,363515000,482818011,NA,32,Byu8.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu25#,"[X]Malignant neoplasm of mediastinum, part unspecified",292110019#,Malignant tumour of mediastinum,Byu25,Byu2500,363494000,482776010,NA,32,Byu2500#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu5.#,[X]Malignant neoplasm of mesothelial and soft tissue,292121011#,[X]Malignant neoplasm of mesothelial and soft tissue,Byu5,Byu5.00,387837005,1481907018,NA,32,Byu5.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC0#,[X]Malignant neoplasm of other specified sites,292158011#,[X]Malignant neoplasm of other specified sites,ByuC0,ByuC000,363346000,1208875016,NA,32,ByuC000#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu57#,"[X]Malignant neoplasm of peritoneum, unspecified",292132011#,"[X]Malignant neoplasm of peritoneum, unspecified",Byu57,Byu5700,363492001,482771017,NA,32,Byu5700#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu2.#,[X]Malignant neoplasm of respiratory and intrathoracic orga,396381000006118#,[X]Malignant neoplasm of respiratory and intrathoracic organs,Byu2,Byu2.00,448708002,2902210010,NA,32,Byu2.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuB.#,[X]Malignant neoplasm of thyroid and other endocrine glands,292154013#,Malignant neoplasm of endocrine gland,ByuB,ByuB.00,371982006,1210569011,NA,32,ByuB.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC8#,[X]Malignant neoplasm without specification of site,292166019#,[X]Malignant neoplasm without specification of site,ByuC8,ByuC800,302817000,444727016,NA,32,ByuC800#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu33#,"[X]Malignant neoplasm/bone+articular cartilage, unspecified",396471000006112#,"[X]Malignant neoplasm/bone+articular cartilage, unspecified",Byu33,Byu3300,443679004,2839107012,NA,32,Byu3300#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu31#,"[X]Malignant neoplasm/bones+articular cartilage/limb,unspfd",396481000006110#,Malignant neoplasm of bone and articular cartilage of limb,Byu31,Byu3100,1.09087E+15,2.73262E+15,NA,32,Byu3100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuA1#,"[X]Malignant neoplasm/central nervous system, unspecified",396491000006113#,Malignant neoplasm of central nervous system,ByuA1,ByuA100,372062007,1210640010,NA,32,ByuA100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu59#,"[X]Malignant neoplasm/connective + soft tissue,unspecified",396501000006117#,"[X]Malignant neoplasm/connective + soft tissue,unspecified",Byu59,Byu5900,269469005,403699012,NA,32,Byu5900#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu24#,[X]Malignant neoplasm/ill-defined sites within resp system,396511000006119#,[X]Malignant neoplasm/ill-defined sites within resp system,Byu24,Byu2400,449096009,2899758015,NA,32,Byu2400#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuA0#,[X]Malignant neoplasm/other and unspecified cranial nerves,396521000006110#,Malignant tumour of cranial nerve,ByuA0,ByuA000,188307009,289367018,NA,32,ByuA000#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu71#,[X]Malignant neoplasm/other specified female genital organs,396531000006113#,Malignant tumor of female genital organ,Byu71,Byu7100,363514001,482815014,NA,32,Byu7100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu80#,[X]Malignant neoplasm/other specified male genital organs,396541000006115#,[X]Malignant neoplasm/other specified male genital organs,Byu80,Byu8000,363515000,482817018,NA,32,Byu8000#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu32#,[X]Malignant neoplasm/overlap lesion/bone+articulr cartilage,396551000006118#,Overlapping malignant neoplasm of bone and articular cartilage,Byu32,Byu3200,109347009,173899016,NA,32,Byu3200#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu21#,"[X]Malignant neoplasm/overlap lesion/heart,mediastinm+pleura",396561000006116#,"[X]Malignant neoplasm/overlap lesion/heart,mediastinm+pleura",Byu21,Byu2100,109384006,1217361012,NA,32,Byu2100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC1#,[X]Malignant neoplasm/overlap lesion/other+ill-defined sites,396571000006111#,Overlapping malignant neoplasm of ill-defined site,ByuC1,ByuC100,109358000,173910017,NA,32,ByuC100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu54#,"[X]Malignant neoplasm/peripheral nerves of trunk,unspecified",396601000006116#,Malignant neoplasm of peripheral nerves of trunk,Byu54,Byu5400,1.0909E+15,2.73268E+15,NA,32,Byu5400#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu22#,"[X]Malignant neoplasm/upper resp tract, part unspecified",396611000006118#,"[X]Malignant neoplasm/upper resp tract, part unspecified",Byu22,Byu2200,187833006,288777013,NA,32,Byu2200#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuD.#,"[X]Malignant neoplasms of lymphoid, haematopoietic and rela",396621000006114#,"[X]Malignant neoplasms of lymphoid, haematopoietic and related tissue",ByuD,ByuD.00,269475001,403705015,NA,32,ByuD.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuE.#,[X]Malignant neoplasms/independent (primary) multiple sites,396631000006112#,[X]Malignant neoplasms/independent (primary) multiple sites,ByuE,ByuE.00,188478004,289566011,NA,32,ByuE.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuE0#,[X]Malignant neoplasms/independent(primary)multiple sites,396641000006119#,[X]Malignant neoplasms/independent(primary)multiple sites,ByuE0,ByuE000,188478004,289566011,NA,32,ByuE000#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu13#,[X]Malignant neoplsm/ill-defin sites within digestive system,396651000006117#,Malignant neoplasm of gastrointestinal tract,Byu13,Byu1300,428905002,2693067015,NA,32,Byu1300#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu42#,[X]Oth malignant neoplasm/skin of oth+unspecfd parts of face,404801000006116#,[X]Oth malignant neoplasm/skin of oth+unspecfd parts of face,Byu42,Byu4200,94047004,155560017,NA,32,Byu4200#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuDA#,"[X]Oth spcf mal neoplsm/lymphoid,haematopoietic+rltd tissue",405081000006118#,"[X]Oth spcf mal neoplsm/lymphoid,haematopoietic+rltd tissue",ByuDA,ByuDA00,269475001,403705015,NA,32,ByuDA00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byu11#,[X]Other specified carcinomas of liver,292101010#,Liver carcinoma,Byu11,Byu1100,109841003,342812012,NA,32,Byu1100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC7#,[X]Secondary malignant neoplasm of other specified sites,292165015#,[X]Secondary malignant neoplasm of other specified sites,ByuC7,ByuC700,128462008,206784011,NA,32,ByuC700#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC3#,[X]Secondary malignant neoplasm/oth+unspc respiratory organs,425771000006113#,Secondary malignant neoplasm of respiratory tract,ByuC3,ByuC300,94515004,156631011,NA,32,ByuC300#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByuC4#,[X]Secondary malignant neoplasm/oth+unspcfd digestive organs,425781000006111#,Secondary malignant neoplasm of gastrointestinal tract,ByuC4,ByuC400,94313005,156111011,NA,32,ByuC400#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B142.#,Anal carcinoma,380137014#,Anal carcinoma,B142-1,B142.11,363352004,482503016,NA,32,B142.11#,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B142.#,Anal carcinoma,155076015#,Malignant tumour of anal canal,B142,B142.00,363352004,482503016,NA,32,B142.00#,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1z10#,Angiosarcoma of spleen,288761012#,Angiosarcoma of spleen,B1z10,B1z1000,187821001,288761012,NA,32,B1z1000#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1O0..#,Cancer confirmed,1488798019#,Cancer confirmed,1O0,1O0..00,395099008,1488798019,NA,27,1O0..00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1612#,Carcinoma common bile duct,380139012#,Carcinoma common bile duct,B1612-1,B161211,255086002,380139012,NA,32,B161211#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1612#,Carcinoma common bile duct,726361000006119#,Malignant neoplasm of common bile duct,B1612,B161200,93763008,155198014,NA,32,B161200#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B160.#,Carcinoma gallbladder,879971000006116#,Ca gall bladder,B160-99,B160.99,372139008,8.79971E+14,NA,32,B160.99#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B160.#,Carcinoma gallbladder,725711000006113#,Malignant tumour of gallbladder,B160,B160.00,363353009,482506012,NA,32,B160.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B160.#,Carcinoma gallbladder,535221000006113#,Carcinoma of gallbladder,B160-1,B160.11,372140005,1210716013,NA,32,B160.11#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1...#,Carcinoma of digestive organs and peritoneum,403673017#,Malignant neoplasm of digestive organs and peritoneum,B1,B1...00,269456006,403673017,NA,32,B1...00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1...#,Carcinoma of digestive organs and peritoneum,537051000006118#,Carcinoma of digestive organs and peritoneum,B1-1,B1...11,269456006,403673017,NA,32,B1...11#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4...#,Carcinoma of genitourinary organ,380092019#,Carcinoma of genitourinary organ,B4-1,B4...11,255066001,380092019,NA,32,B4...11#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4...#,Carcinoma of genitourinary organ,880351000006110#,Carcinoma genital organs,B4-99,B4...99,271468000,8.80351E+14,NA,32,B4...99#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4...#,Carcinoma of genitourinary organ,406263015#,Malignant neoplasm of genitourinary organ,B4,B4...00,271468000,406263015,NA,32,B4...00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5...#,Carcinoma of other and unspecified sites,380211016#,Carcinoma of other and unspecified sites,B5-1,B5...11,363346000,1228478017,NA,32,B5...11#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5...#,Carcinoma of other and unspecified sites,880511000006115#,Ca - unspecified site NOS,B5-99,B5...99,363346000,8.80511E+14,NA,32,B5...99#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5...#,Carcinoma of other and unspecified sites,406265010#,Malignant neoplastic disease,B5,B5...00,363346000,1208875016,NA,32,B5...00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B590.#,Carcinomatosis,988761000006118#,Disseminated Ca -unspecif site,B590-99,B590.99,6.87921E+14,9.88761E+14,NA,32,B590.99#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B590.#,Carcinomatosis,403704016#,Disseminated malignancy,B590,B590.00,405843009,2163172012,NA,32,B590.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B590.#,Carcinomatosis,450901012#,Carcinomatosis,B590-1,B590.11,307593001,450901012,NA,32,B590.11#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B420.#,Choriocarcinoma,552661000006114#,Choriocarcinoma,B420,B420.00,188188009,289184018,NA,32,B420.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9110#,Choriocarcinoma,881221000006115#,Hydatidiform mole - malignant,B9110-99,B911099,18799007,8.81221E+14,NA,32,B911099#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9110#,Choriocarcinoma,31698014#,Invasive hydatidiform mole,B9110,B911000,416669000,2549192013,NA,32,B911000#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9110#,Choriocarcinoma,289184018#,Choriocarcinoma,B9110-3,B911013,188188009,289184018,NA,32,B911013#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9110#,Choriocarcinoma,552641000006110#,Choriadenoma (destruens),B9110-1,B911011,416669000,2553896010,NA,32,B911011#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9110#,Choriocarcinoma,2553899015#,Invasive mole - placenta,B9110-2,B911012,416669000,2553899015,NA,32,B911012#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B339.#,Dermatofibrosarcoma protuberans,413089014#,Dermatofibrosarcoma protuberans,B339,B339.00,276799004,413089014,NA,32,B339.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1z11#,Fibrosarcoma of spleen,288762017#,Fibrosarcoma of spleen,B1z11,B1z1100,187822008,288762017,NA,32,B1z1100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1501#,Hepatoblastoma of liver,342834014#,Hepatoblastoma of liver,B1501,B150100,109843000,342834014,NA,32,B150100#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1503#,Hepatocellular carcinoma,342807011#,Hepatocellular carcinoma,B1503,B150300,109841003,342807011,NA,32,B150300#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B577.#,Liver metastases,156291015#,Secondary malignant neoplasm of liver,B577,B577.00,94381002,156291015,NA,32,B577.00#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B577.#,Liver metastases,880681000006114#,Secondary Ca liver,B577-99,B577.99,94381002,8.80681E+14,NA,32,B577.99#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B577.#,Liver metastases,739801000006115#,Metastasis to liver,B577-1,B577.11,94381002,511275014,NA,32,B577.11#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B56..#,Lymph node metastases,880571000006112#,Ca lymph nodes - secondary,B56-99,B56..99,94392001,8.80571E+14,NA,32,B56..99#,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
