medcodeid	term_medcode
7593681000006118	Hypertension concurrent and due to end stage renal disease on dialysis
8040331000006118	Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus
8027531000006113	End stage renal disease on dialysis due to type 2 diabetes mellitus
8040341000006111	Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus
8027511000006119	End stage renal disease on dialysis due to type 1 diabetes mellitus
7595161000006119	Hemodialysis catheterization kit
7595151000006116	Haemodialysis catheterisation kit
7601911000006112	Haemodialysis dialyzer
7601921000006116	Hemodialysis dialyzer
7601941000006111	Hemodialysis system cleaning cartridge
7601931000006118	Haemodialysis system cleaning cartridge
7966111000006117	Complies with analysis of peritoneal dialysate
7966181000006112	Inadequate monitoring of dose delivery of peritoneal dialysis
7965331000006115	Peritoneal dialysis finding
7965991000006115	Requires additional education about peritoneal dialysis
7966211000006111	Non-compliance with analysis of peritoneal dialysate
7966201000006113	Non-compliance with collection of peritoneal dialysate specimen
7966051000006115	Complies with collection of peritoneal dialysate specimen
7612311000006115	Spondyloarthropathy due to hemodialysis-associated amyloidosis
7612321000006111	Dialysis spondyloarthropathy
7966361000006116	Peritoneal dialysis prescription compliance
7965921000006117	Peritoneal dialysate analysis compliance
7613121000006116	Recurrent post-transplant renal disease
7615391000006116	Anemia co-occurrent and due to end stage renal disease
7615401000006119	Anaemia co-occurrent and due to end stage renal disease
7615371000006117	Anaemia in end stage renal disease
7615381000006119	Anemia in end stage renal disease
7965301000006111	Hemodialysis finding
7965291000006110	Haemodialysis finding
7965561000006117	Haemodialysis access site patent
7965571000006112	Hemodialysis access site patent
7965731000006116	Haemodialysis observable
7965741000006114	Hemodialysis observable
7965641000006115	Increase in haemodialysis dialyzer size
7965651000006118	Increase in hemodialysis dialyzer size
7965531000006114	Hemodialysis residual renal function
7965521000006111	Haemodialysis residual renal function
7965601000006117	Increase in haemodialysis blood flow
7965611000006119	Increase in hemodialysis blood flow
7965711000006110	Increase in hemodialysis session time
7965701000006112	Increase in haemodialysis session time
7965541000006116	Haemodialysis access site non-patent
7965551000006119	Hemodialysis access site non-patent
7965931000006119	Peritoneal dialysate collection compliance
7965511000006115	Hemodialysis blood flow
7965501000006118	Haemodialysis blood flow
7622651000006116	2H post peritoneal dialysis
7622641000006118	Two hours after peritoneal dialysis
7622661000006119	Four hours after peritoneal dialysis
7622671000006114	4H post peritoneal dialysis
7622691000006110	12H post peritoneal dialysis
7622681000006112	Twelve hours after peritoneal dialysis
7622721000006117	24H post peritoneal dialysis
7622711000006113	Twenty four hours after peritoneal dialysis
7622701000006110	One day after peritoneal dialysis
7626811000006117	Increase exchange volume of peritoneal dialysis
7626821000006113	Increase number of perfusion exchanges per 24 hours of peritoneal dialysis
7626851000006116	Increase blood flow for hemodialysis
7626841000006118	Increase blood flow for haemodialysis
7626861000006119	Increase session time for haemodialysis
7626871000006114	Increase session time for hemodialysis
7641791000006111	Maintenance hemodialysis
7641781000006113	Maintenance haemodialysis
1548781000006111	Percutaneous transluminal arterial embolisation of dural arteriovenous fistula
7643081000006112	Percutaneous transluminal arterial embolization of dural arteriovenous fistula
9351531000006119	Continuous cycling peritoneal dialysis dependence
9351521000006117	Dependence on continuous cycling peritoneal dialysis
9351541000006112	Dependence on continuous cyclic peritoneal dialysis
7641801000006112	Emergency haemodialysis
7641811000006110	Emergency hemodialysis
7641821000006119	Emergency haemodiafiltration
7641831000006116	Emergency hemodiafiltration
7643131000006112	Percutaneous transluminal arterial and venous embolization of dural arteriovenous fistula
1548771000006113	Percutaneous transluminal arterial and venous embolisation of dural arteriovenous fistula
7641841000006114	Maintenance haemofiltration
7641851000006111	Maintenance hemofiltration
7643111000006118	Percutaneous transluminal venous embolization of dural arteriovenous fistula
1548791000006114	Percutaneous transluminal venous embolisation of dural arteriovenous fistula
7641771000006110	Maintenance hemodiafiltration
7641761000006115	Maintenance haemodiafiltration
7965451000006115	Increase dialyzer size for hemodialysis
7965441000006117	Increase dialyser size for haemodialysis
9352761000006114	Renal dialysis done
8087091000006113	Chronic kidney disease stage 5 due to benign hypertension
8041741000006117	Thrombosis of arteriovenous graft due to hemodialysis arteriovenous access device
8041751000006115	Thrombosis of arteriovenous graft caused by haemodialysis arteriovenous access device
8041761000006118	Thrombosis of arteriovenous graft caused by hemodialysis arteriovenous access device
8041731000006110	Thrombosis of arteriovenous graft due to haemodialysis arteriovenous access device
9479381000006115	Thrombosis of surgically created arteriovenous fistula
7659411000006114	Fluoroscopy guided angioplasty of arteriovenous fistula
7659421000006118	Angioplasty of arteriovenous fistula using fluoroscopic guidance
7663421000006114	Management of peritoneal dialysis
7664921000006117	Doppler ultrasound of arteriovenous fistula
7664931000006119	Doppler ultrasound scan of arteriovenous fistula
7664911000006113	Doppler ultrasonography of arteriovenous fistula
9351511000006113	Dependence on continuous ambulatory peritoneal dialysis
8039001000006115	Non-compliance with renal dialysis
9681361000006119	Insertion of dialysis catheter into femoral vein
9681371000006114	Dialysis catheter inserted in groin
7688091000006111	Fluoroscopic angiography of arteriovenous graft
7691301000006112	Peritoneal dialysis catheterisation support kit
7691311000006110	Peritoneal dialysis catheterization support kit
7691501000006119	ESRD (End stage renal disease) due to benign hypertension
7691491000006110	End stage renal disease due to benign hypertension
7694951000006112	Replacement of continuous ambulatory peritoneal dialysis transfer set
7965381000006119	Error in prescription for peritoneal dialysis
7966231000006117	Compliant with peritoneal dialysis prescription
7966301000006117	Non-compliant with peritoneal dialysis prescription
7700671000006112	Cadaver donor for kidney transplant
8035251000006111	End stage renal disease due to hypertension
8035261000006113	ESRD (End stage renal disease) due to hypertension
7707951000006114	Renal failure syndrome co-occurrent with human immunodeficiency virus infection
7708331000006119	Sclerosing peritonitis as complication of peritoneal dialysis
7708341000006112	Sclerosing peritonitis due to peritoneal dialysis
7708351000006114	Hydrothorax as complication of peritoneal dialysis
7708361000006111	Hydrothorax due to peritoneal dialysis
7708411000006115	Abdominal hernia due to peritoneal dialysis
7708401000006118	Abdominal hernia as complication of peritoneal dialysis
7708441000006116	Haemoperitoneum as complication of peritoneal dialysis
7708461000006117	Hemoperitoneum as complication of peritoneal dialysis
7708451000006119	Hemoperitoneum due to peritoneal dialysis
7708471000006112	Haemoperitoneum due to peritoneal dialysis
7709551000006114	Triple lumen haemodialysis catheter
7709561000006111	Triple lumen hemodialysis catheter
7710041000006114	Transplant renal artery stenosis
7710051000006111	Renal artery stenosis of transplanted kidney
7710031000006116	Structure of renal artery of transplanted kidney
7714911000006116	CKD (chronic kidney disease) stage 5d
7714891000006118	Chronic kidney disease stage 5 on dialysis
7714901000006119	Chronic kidney disease 5d
7714931000006110	Chronic kidney disease 5t
7714921000006112	Chronic kidney disease stage 5 with transplant
7714941000006117	CKD (chronic kidney disease) stage 5t
7709541000006112	Hemodialysis and/or central venous catheterization kit
7709531000006119	Haemodialysis and/or central venous catheterisation kit
7729341000006112	Infection of haemodialysis catheter exit site
7729351000006114	Infection of hemodialysis catheter exit site
7743081000006116	Doppler ultrasonography of arteriovenous graft
7743091000006118	Doppler ultrasound scan of arteriovenous graft
7743101000006112	Doppler ultrasound of arteriovenous graft
7756121000006113	Renal tubulopathy with encephalopathy and liver failure syndrome
7767261000006115	Injection of arteriovenous fistula using fluoroscopic guidance
7767251000006117	Fluoroscopy guided injection of arteriovenous fistula
7761641000006110	Peritoneal dialysis care assessment
7766191000006117	Haemodialysis care management
7766201000006119	Hemodialysis care management
7766401000006118	Retrograde insertion of ureteric stent into ureter of transplanted kidney using fluoroscopic guidance
7766391000006115	Fluoroscopy guided retrograde insertion of ureteric stent into ureter of transplanted kidney
7766381000006118	Antegrade insertion of ureteric stent into ureter of transplanted kidney using fluoroscopic guidance
7766371000006116	Fluoroscopy guided antegrade insertion of ureteric stent into ureter of transplanted kidney
7770551000006113	Peritoneal dialysis care
7770921000006110	Haemodialysis care
7770931000006113	Hemodialysis care
7770941000006115	Haemodialysis care assessment
7770951000006118	Hemodialysis care assessment
8014771000006115	Line sepsis associated with dialysis catheter
8212361000006113	Anaemia in chronic kidney disease stage 5
8212371000006118	Anemia co-occurrent and due to chronic kidney disease stage 5
8212381000006115	Anaemia co-occurrent and due to chronic kidney disease stage 5
8212391000006117	Anemia in chronic kidney disease stage 5
7985891000006113	Transplantation of kidney and pancreas
7780081000006117	Insertion of arteriovenous shunt using fluoroscopic guidance
7780071000006115	Fluoroscopy guided insertion of arteriovenous shunt
9896121000006112	Hyperparathyroidism due to end stage renal disease on dialysis
7985971000006118	Laparoscopic biopsy of transplanted kidney
7785581000006115	Kidney transplant recipient
7787641000006119	Peritoneal membrane failure
7802501000006118	Hemodialysis water purification system washer/disinfector
7802491000006114	Haemodialysis water purification system washer/disinfector
7821691000006113	Splanchnic arteriovenous fistula
7821681000006110	Arteriovenous fistula of splanchnic circulation
7824171000006117	Hyperuricemia, anemia, renal failure syndrome
7824201000006118	Renin associated familial juvenile hyperuricemic nephropathy
7824211000006115	Renin associated familial juvenile hyperuricaemic nephropathy
7824191000006116	Familial juvenile hyperuricaemic nephropathy type 2
7824161000006112	Hyperuricaemia, anaemia, renal failure syndrome
7824181000006119	Familial juvenile hyperuricemic nephropathy type 2
7846461000006111	Haemodialysis system chlorine monitor
7846471000006116	Hemodialysis system chlorine monitor
7846921000006112	Haemodialysis dialysate water chlorine test kit
7846931000006110	Hemodialysis dialysate water chlorine test kit
7846951000006115	Hemodialysis equipment residual chlorine test strip
7846941000006117	Haemodialysis equipment residual chlorine test strip
7858521000006119	Osteonecrosis due to and following renal dialysis
7879001000006112	Dialysis technique
7932051000006112	Entire renal artery of transplanted kidney
8047651000006115	Haemodialysis procedure done
8047661000006118	Hemodialysis procedure done
7960171000006111	Home-use peritoneal dialysis connection kit
7960181000006114	Home-use peritoneal dialysis connection kit housing
7960191000006112	Home-use peritoneal dialysis connection kit frame
7960271000006116	Peritoneal dialysis catheter adaptor, reusable
7960281000006118	Peritoneal dialysis catheter adaptor/dialysate line holder
7960291000006115	Single-lumen haemodialysis catheter, peripheral vascular
7960301000006119	Single-lumen hemodialysis catheter, peripheral vascular
3514486019	Failure of surgically constructed arteriovenous fistula
3516789013	Post-dialysis target weight
3516811012	Hospital admission from dialysis facility
3517274012	Hemodialysis care plan
3517273018	Haemodialysis care plan
3521937013	Dialysis care plan
3524930011	Hemodialysis needle gauge
3525029011	Haemodialysis needle gauge
3525741013	Infection of bloodstream co-occurrent and due to haemodialysis catheter in situ
3525743011	Infection related to haemodialysis catheter
3525740014	Infection of bloodstream co-occurrent and due to hemodialysis catheter in situ
3525742018	Infection related to hemodialysis catheter
3525745016	Insertion of hemodialysis catheter
3525746015	Insertion of haemodialysis catheter
3525749010	Infection of bloodstream co-occurrent and due to tunneled hemodialysis catheter in situ
3525751014	Infection related to tunnelled haemodialysis catheter
3525750010	Infection of bloodstream co-occurrent and due to tunnelled haemodialysis catheter in situ
3525748019	Infection related to tunneled hemodialysis catheter
3525759011	Insertion of tunnelled haemodialysis catheter
3525758015	Insertion of tunneled hemodialysis catheter
3526122014	Infection of bloodstream co-occurrent and due to temporary haemodialysis catheter in situ
3526121019	Infection of bloodstream co-occurrent and due to temporary hemodialysis catheter in situ
3526120018	Infection related to temporary haemodialysis catheter
3526119012	Infection related to temporary hemodialysis catheter
3526128013	Mechanical complication of hemodialysis catheter
3526129017	Mechanical complication of haemodialysis catheter
3527360016	Transplanted kidney present
3633852017	Fluoroscopic angiogram of arteriovenous shunt
3620864015	Fluoroscopic angiography of arteriovenous shunt
3634079010	POS-S Renal (Palliative care Outcome Scale symptom list for end-stage renal disease)
3634080013	Palliative care Outcome Scale symptom list for end-stage renal disease
3634081012	POS-S Renal (Palliative care Outcome Scale symptom list for end-stage renal disease) score
3634083010	Palliative care Outcome Scale symptom list for end-stage renal disease score
3634084016	Assessment using POS-S Renal (Palliative care Outcome Scale symptom list for end-stage renal disease)
3634085015	Assessment using Palliative care Outcome Scale symptom list for end-stage renal disease
12019461000006111	Fluoroscopy guided removal of nephrostomy tube from transplanted kidney
12019471000006116	Removal of nephrostomy tube from transplanted kidney using fluoroscopic guidance
12031641000006115	Allotransplantation of left kidney
12031651000006118	Allotransplantation of right kidney
12048111000006118	Extracorporeal hemodialysis route
12048101000006116	Extracorporeal haemodialysis route
8163641000006110	Adult non-dialysis renal specialty formula
8163661000006114	Adult dialysis renal specialty formula
8166021000006119	Adult dialysis specialty formula
215711000000115	Prosthetic infection
389691000006118	[X]Infec & inflam react due oth int prosth device/imp/graft
215701000000117	Graft infection
272283013	Declotting of thigh vein loop
79191000006119	Ultrafiltration of blood
441211000006110	Accid cut,puncture,perf,h'ge - perfusion NOS
