medcodeid	term_medcode
3509875015	Flaccid hemiplegia of right dominant side
3509877011	Flaccid hemiplegia of left nondominant side
3509879014	Neuromuscular scoliosis due to cerebral palsy
3511417019	Neuromuscular scoliosis co-occurrent and due to cerebral palsy
3509888017	Hemiplegia of left nondominant side
3509890016	Hemiplegia of right nondominant side
3510031016	Hemiplegia of left dominant side
3510041018	Hemiplegia of right dominant side
3513421017	Spastic hemiplegia of left dominant side
3513423019	Spastic hemiplegia of left nondominant side
3513666019	Spastic hemiplegia of right dominant side
3513668018	Spastic hemiplegia of right nondominant side
3527211011	Autosomal dominant hereditary spastic paraplegia
3528396015	Hemiparkinsonism hemiatrophy syndrome
11999341000006110	Autosomal dominant spastic paraplegia type 31
11999351000006112	Autosomal dominant spastic paraplegia type 41
11999361000006114	Autosomal dominant spastic paraplegia type 42
12002541000006117	Congenital muscular dystrophy with hyperlaxity
12003111000006118	Spectrin-associated autosomal recessive cerebellar ataxia type 1
12003101000006116	Autosomal recessive cerebellar ataxia, cognitive defect syndrome
12003091000006110	Autosomal recessive spinocerebellar ataxia type 14
12003081000006112	Spectrin-associated autosomal recessive cerebellar ataxia
12003351000006119	Autosomal recessive spastic paraplegia type 48
12003381000006110	Autosomal dominant spastic paraplegia type 37
12003391000006113	X-linked spastic paraplegia type 34
12003441000006112	Autosomal recessive spastic paraplegia type 5A
12003451000006114	Autosomal dominant spastic paraplegia type 12
12003461000006111	Autosomal dominant spastic paraplegia type 19
12003471000006116	Autosomal recessive spastic paraplegia type 28
12003481000006118	Autosomal spastic paraplegia type 30
12003971000006113	Antinolo Nieto Borrego syndrome
12003961000006118	Spastic paraplegia, neuropathy, poikiloderma syndrome
12003981000006111	Spastic paraplegia, facial cutaneous lesion syndrome
12003991000006114	Bahemuka Brown syndrome
12020111000006119	Hereditary spastic paraparesis type 15
12020081000006113	Autosomal recessive spastic paraplegia type 15
12020091000006111	Spastic paraplegia, retinal degeneration syndrome
12020101000006117	Kjellin syndrome
12020141000006115	Autosomal recessive spastic paraplegia type 35
12020861000006110	Mast syndrome
12020851000006113	Autosomal recessive spastic paraplegia type 21
12020891000006119	Autosomal recessive spastic paraplegia type 43
12023761000006114	Congenital muscular dystrophy type 1B
12025281000006112	Autosomal recessive spastic paraplegia type 62
12026151000006116	Spinocerebellar ataxia with axonal neuropathy type 1
12028001000006118	Symptomatic form of muscular dystrophy of Duchenne and Becker in female carrier
12035781000006118	Autosomal recessive spastic paraplegia type 45
12042571000006119	Acute multiple sclerosis Marburg variant
12042551000006112	Marburg acute multiple sclerosis
12042561000006114	Acute multiple sclerosis Marburg type
12047961000006117	Autosomal recessive spastic paraplegia type 67
12048551000006110	X-linked spinocerebellar ataxia type 5
12048541000006113	X-linked non progressive cerebellar ataxia
12049021000006116	Parkinsonism caused by cyanide
12049031000006118	Cyanide-induced parkinsonism
12050711000006119	Congenital facial diplegia
12050701000006117	Moebius syndrome
5005481000006118	Silver disease
7784181000006110	Progressive cavitating leukoencephalopathy
7693291000006110	Ribonucleic acid polymerase III-related leukodystrophy
7693281000006112	RNA polymerase III-related leukodystrophy
7955151000006115	Dementia co-occurrent and due to progressive multifocal leukoencephalopathy
7955141000006117	Dementia with progressive multifocal leukoencephalopathy
7560451000006116	HDLS - hereditary diffuse leukoencephalopathy with spheroids
7560431000006111	Hereditary diffuse leukoencephalopathy with axonal spheroids
7560461000006119	Neuroaxonal leukodystrophy
7560421000006113	Hereditary diffuse leukoencephalopathy with spheroids
7560441000006118	Adult-onset leukodystrophy with neuroaxonal spheroids
1883621000006119	Gross motor function classification system for cerebral palsy
2283041000000116	Choreo-athetotic cerebral palsy
2283831000000117	Choreoathetoid cerebral palsy
2122001000000116	Spastic hemiplegic cerebral palsy
299393011	[X]Cerebral palsy and other paralytic syndromes
716831000006114	Massive muscular calcification associated with paraplegia
400312014	Muscular calcification and ossification, unspecified
351861000000110	Amyotrophic lateral sclerosis drugs Band 1
299241000000110	Multiple sclerosis review
315671000000110	Multiple sclerosis multidisciplinary review
699671000000115	Management of multiple sclerosis in onset phase
699731000000110	Management of multiple sclerosis in early disease phase
699791000000111	Management of multiple sclerosis in stable disability phase
699911000000117	Management of multiple sclerosis in palliative phase
300141000000119	Multiple sclerosis care plan agreed
1148911000000119	Multiple sclerosis review declined
979461000006111	Specialised services for patients with multiple sclerosis enhanced services administration
1674381000000115	Multiple sclerosis monitoring first letter
1674661000000118	Multiple sclerosis monitoring second letter
1674121000000119	Multiple sclerosis monitoring administration
1148731000000112	History of Parkinson's disease
636681000000117	Cerebral degeneration in Parkinson's disease
65526011	Diabetic amyotrophy
